epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1526031778443,2018-05-11T14:42:58.443,0.000,0.000034063,-0.000021750,0.000002313
1526031778482,2018-05-11T14:42:58.482,0.039,0.000033000,-0.000023562,-0.000002313
1526031778523,2018-05-11T14:42:58.523,0.080,0.000031937,-0.000022500,-0.000005500
1526031778564,2018-05-11T14:42:58.564,0.121,0.000030125,-0.000023938,-0.000008687
1526031778604,2018-05-11T14:42:58.604,0.161,0.000028312,-0.000023938,-0.000012188
1526031778645,2018-05-11T14:42:58.645,0.202,0.000029000,-0.000024625,-0.000012625
1526031778686,2018-05-11T14:42:58.686,0.243,0.000027187,-0.000026500,-0.000012625
1526031778725,2018-05-11T14:42:58.725,0.282,0.000024625,-0.000028312,-0.000015375
1526031778766,2018-05-11T14:42:58.766,0.323,0.000024312,-0.000031563,-0.000014187
1526031778807,2018-05-11T14:42:58.807,0.364,0.000025375,-0.000033375,-0.000011000
1526031778847,2018-05-11T14:42:58.847,0.404,0.000027187,-0.000033000,-0.000013000
1526031778888,2018-05-11T14:42:58.888,0.445,0.000030438,-0.000030813,-0.000013812
1526031778929,2018-05-11T14:42:58.929,0.486,0.000030813,-0.000031563,-0.000014562
1526031778969,2018-05-11T14:42:58.969,0.526,0.000029000,-0.000029750,-0.000015000
1526031779010,2018-05-11T14:42:59.010,0.567,0.000027563,-0.000026813,-0.000013812
1526031779051,2018-05-11T14:42:59.051,0.608,0.000030125,-0.000024625,-0.000009062
1526031779090,2018-05-11T14:42:59.090,0.647,0.000031937,-0.000018875,-0.000004688
1526031779131,2018-05-11T14:42:59.131,0.688,0.000033375,-0.000015188,-0.000000750
1526031779172,2018-05-11T14:42:59.172,0.729,0.000032625,-0.000012688,-0.000001125
1526031779212,2018-05-11T14:42:59.212,0.769,0.000031937,-0.000009438,-0.000003937
1526031779253,2018-05-11T14:42:59.253,0.810,0.000031937,-0.000005438,-0.000007875
1526031779294,2018-05-11T14:42:59.294,0.851,0.000030438,-0.000001438,-0.000010625
1526031779333,2018-05-11T14:42:59.333,0.890,0.000028625,0.000001125,-0.000014187
1526031779374,2018-05-11T14:42:59.374,0.931,0.000027187,0.000002188,-0.000016563
1526031779414,2018-05-11T14:42:59.414,0.971,0.000025750,0.000008750,-0.000016187
1526031779455,2018-05-11T14:42:59.455,1.012,0.000022813,0.000014562,-0.000017313
1526031779496,2018-05-11T14:42:59.496,1.053,0.000021000,0.000014562,-0.000019688
1526031779535,2018-05-11T14:42:59.535,1.092,0.000018125,0.000016000,-0.000021687
1526031779576,2018-05-11T14:42:59.576,1.133,0.000016687,0.000015250,-0.000021313
1526031779617,2018-05-11T14:42:59.617,1.174,0.000015937,0.000015625,-0.000022875
1526031779657,2018-05-11T14:42:59.657,1.214,0.000016313,0.000013437,-0.000024062
1526031779698,2018-05-11T14:42:59.698,1.255,0.000016313,0.000011312,-0.000024812
1526031779739,2018-05-11T14:42:59.739,1.296,0.000014500,0.000007313,-0.000024812
1526031779779,2018-05-11T14:42:59.779,1.336,0.000015188,0.000006187,-0.000026437
1526031779820,2018-05-11T14:42:59.820,1.377,0.000012313,0.000007313,-0.000026813
1526031779861,2018-05-11T14:42:59.861,1.418,0.000011562,0.000007625,-0.000027187
1526031779900,2018-05-11T14:42:59.900,1.457,0.000008687,0.000010563,-0.000027250
1526031779941,2018-05-11T14:42:59.941,1.498,0.000005750,0.000011625,-0.000027187
1526031779982,2018-05-11T14:42:59.982,1.539,0.000001813,0.000012750,-0.000029562
1526031780022,2018-05-11T14:43:00.022,1.579,-0.000001875,0.000013125,-0.000030813
1526031780063,2018-05-11T14:43:00.063,1.620,-0.000004375,0.000014562,-0.000030375
1526031780104,2018-05-11T14:43:00.104,1.661,-0.000005813,0.000016000,-0.000030813
1526031780143,2018-05-11T14:43:00.143,1.700,-0.000008375,0.000014938,-0.000030375
1526031780184,2018-05-11T14:43:00.184,1.741,-0.000010563,0.000015625,-0.000030813
1526031780225,2018-05-11T14:43:00.225,1.782,-0.000010563,0.000016750,-0.000029188
1526031780265,2018-05-11T14:43:00.265,1.822,-0.000009500,0.000019625,-0.000028000
1526031780306,2018-05-11T14:43:00.306,1.863,-0.000009125,0.000022875,-0.000027625
1526031780347,2018-05-11T14:43:00.347,1.904,-0.000009500,0.000023625,-0.000026063
1526031780387,2018-05-11T14:43:00.387,1.944,-0.000007313,0.000024750,-0.000026813
1526031780428,2018-05-11T14:43:00.428,1.985,-0.000007313,0.000022187,-0.000027250
1526031780469,2018-05-11T14:43:00.469,2.026,-0.000006187,0.000021813,-0.000027250
1526031780508,2018-05-11T14:43:00.508,2.065,-0.000005500,0.000022875,-0.000028375
1526031780549,2018-05-11T14:43:00.549,2.106,-0.000006187,0.000021813,-0.000027625
1526031780590,2018-05-11T14:43:00.590,2.147,-0.000004375,0.000020375,-0.000027625
1526031780630,2018-05-11T14:43:00.630,2.187,-0.000004000,0.000021813,-0.000028375
1526031780671,2018-05-11T14:43:00.671,2.228,-0.000003688,0.000020000,-0.000027187
1526031780710,2018-05-11T14:43:00.710,2.267,-0.000002938,0.000020000,-0.000028063
1526031780751,2018-05-11T14:43:00.751,2.308,-0.000002562,0.000018938,-0.000029188
1526031780792,2018-05-11T14:43:00.792,2.349,-0.000001125,0.000018188,-0.000029188
1526031780832,2018-05-11T14:43:00.832,2.389,-0.000000750,0.000019250,-0.000027625
1526031780873,2018-05-11T14:43:00.873,2.430,-0.000000375,0.000020000,-0.000029188
1526031780914,2018-05-11T14:43:00.914,2.471,-0.000000375,0.000019250,-0.000028000
1526031780953,2018-05-11T14:43:00.953,2.510,-0.000001125,0.000019250,-0.000027625
1526031780994,2018-05-11T14:43:00.994,2.551,0.000000000,0.000018938,-0.000027625
1526031781035,2018-05-11T14:43:01.035,2.592,0.000000312,0.000020750,-0.000027625
1526031781075,2018-05-11T14:43:01.075,2.632,0.000000312,0.000020375,-0.000028000
1526031781116,2018-05-11T14:43:01.116,2.673,0.000000312,0.000019625,-0.000027625
1526031781157,2018-05-11T14:43:01.157,2.714,0.000002500,0.000018562,-0.000028375
1526031781197,2018-05-11T14:43:01.197,2.754,0.000002875,0.000018562,-0.000027625
1526031781238,2018-05-11T14:43:01.238,2.795,0.000003937,0.000018188,-0.000028000
1526031781279,2018-05-11T14:43:01.279,2.836,0.000005438,0.000016750,-0.000027625
1526031781318,2018-05-11T14:43:01.318,2.875,0.000006500,0.000018562,-0.000026813
1526031781359,2018-05-11T14:43:01.359,2.916,0.000006125,0.000018938,-0.000027625
1526031781400,2018-05-11T14:43:01.400,2.957,0.000007562,0.000021063,-0.000024812
1526031781440,2018-05-11T14:43:01.440,2.997,0.000009062,0.000021813,-0.000022500
1526031781481,2018-05-11T14:43:01.481,3.038,0.000010500,0.000022187,-0.000022500
1526031781522,2018-05-11T14:43:01.522,3.079,0.000012313,0.000021813,-0.000021687
1526031781561,2018-05-11T14:43:01.561,3.118,0.000015563,0.000021437,-0.000019312
1526031781602,2018-05-11T14:43:01.602,3.159,0.000017000,0.000021813,-0.000016125
1526031781643,2018-05-11T14:43:01.643,3.200,0.000018875,0.000022187,-0.000015000
1526031781683,2018-05-11T14:43:01.683,3.240,0.000019562,0.000018562,-0.000016187
1526031781724,2018-05-11T14:43:01.724,3.281,0.000021750,0.000012000,-0.000019312
1526031781765,2018-05-11T14:43:01.765,3.322,0.000022813,0.000009813,-0.000020125
1526031781804,2018-05-11T14:43:01.804,3.361,0.000019938,0.000005813,-0.000022125
1526031781846,2018-05-11T14:43:01.846,3.403,0.000019938,0.000000000,-0.000024062
1526031781887,2018-05-11T14:43:01.887,3.444,0.000019562,-0.000001813,-0.000024438
1526031781926,2018-05-11T14:43:01.926,3.483,0.000023938,-0.000000688,-0.000020500
1526031781967,2018-05-11T14:43:01.967,3.524,0.000030438,0.000003312,-0.000011437
1526031782007,2018-05-11T14:43:02.007,3.564,0.000035187,0.000005813,-0.000003500
1526031782048,2018-05-11T14:43:02.048,3.605,0.000036250,0.000007625,0.000000375
1526031782089,2018-05-11T14:43:02.089,3.646,0.000035187,0.000009500,0.000001562
1526031782128,2018-05-11T14:43:02.128,3.685,0.000037000,0.000008000,0.000004688
1526031782169,2018-05-11T14:43:02.169,3.726,0.000038438,0.000005125,0.000007063
1526031782210,2018-05-11T14:43:02.210,3.767,0.000038813,0.000002188,0.000007875
1526031782250,2018-05-11T14:43:02.250,3.807,0.000039188,0.000003688,0.000011437
1526031782291,2018-05-11T14:43:02.291,3.848,0.000038813,0.000004000,0.000013375
1526031782332,2018-05-11T14:43:02.332,3.889,0.000039188,-0.000000312,0.000007063
1526031782371,2018-05-11T14:43:02.371,3.928,0.000038813,-0.000004688,-0.000000375
1526031782412,2018-05-11T14:43:02.412,3.969,0.000034812,-0.000008687,-0.000009438
1526031782453,2018-05-11T14:43:02.453,4.010,0.000028312,-0.000014875,-0.000016563
1526031782493,2018-05-11T14:43:02.493,4.050,0.000025000,-0.000019188,-0.000018125
1526031782534,2018-05-11T14:43:02.534,4.091,0.000022813,-0.000019562,-0.000019688
1526031782575,2018-05-11T14:43:02.575,4.132,0.000023188,-0.000019188,-0.000019688
1526031782615,2018-05-11T14:43:02.615,4.172,0.000023562,-0.000021375,-0.000019312
1526031782656,2018-05-11T14:43:02.656,4.213,0.000021000,-0.000019562,-0.000021313
1526031782697,2018-05-11T14:43:02.697,4.254,0.000018125,-0.000018500,-0.000025625
1526031782736,2018-05-11T14:43:02.736,4.293,0.000013750,-0.000018875,-0.000026437
1526031782777,2018-05-11T14:43:02.777,4.334,0.000012688,-0.000018125,-0.000028000
1526031782818,2018-05-11T14:43:02.818,4.375,0.000011250,-0.000019188,-0.000027625
1526031782858,2018-05-11T14:43:02.858,4.415,0.000011562,-0.000017750,-0.000029188
1526031782899,2018-05-11T14:43:02.899,4.456,0.000010125,-0.000019562,-0.000029625
1526031782940,2018-05-11T14:43:02.940,4.497,0.000009062,-0.000017063,-0.000029625
1526031782979,2018-05-11T14:43:02.979,4.536,0.000009438,-0.000014500,-0.000031188
1526031783020,2018-05-11T14:43:03.020,4.577,0.000009438,-0.000015250,-0.000031563
1526031783061,2018-05-11T14:43:03.061,4.618,0.000009438,-0.000013750,-0.000030750
1526031783101,2018-05-11T14:43:03.101,4.658,0.000008687,-0.000014875,-0.000031563
1526031783142,2018-05-11T14:43:03.142,4.699,0.000007938,-0.000014125,-0.000030375
1526031783181,2018-05-11T14:43:03.181,4.738,0.000009438,-0.000014500,-0.000031188
1526031783222,2018-05-11T14:43:03.222,4.779,0.000010875,-0.000015188,-0.000030813
1526031783263,2018-05-11T14:43:03.263,4.820,0.000009438,-0.000015937,-0.000030375
1526031783303,2018-05-11T14:43:03.303,4.860,0.000010125,-0.000014125,-0.000029250
1526031783344,2018-05-11T14:43:03.344,4.901,0.000011562,-0.000014500,-0.000030000
1526031783385,2018-05-11T14:43:03.385,4.942,0.000011562,-0.000015188,-0.000029188
1526031783425,2018-05-11T14:43:03.425,4.982,0.000011562,-0.000016687,-0.000028000
1526031783466,2018-05-11T14:43:03.466,5.023,0.000011937,-0.000015250,-0.000029625
1526031783507,2018-05-11T14:43:03.507,5.064,0.000012313,-0.000014875,-0.000028000
1526031783546,2018-05-11T14:43:03.546,5.103,0.000011937,-0.000014875,-0.000028812
1526031783587,2018-05-11T14:43:03.587,5.144,0.000010500,-0.000015563,-0.000029188
1526031783628,2018-05-11T14:43:03.628,5.185,0.000011250,-0.000015563,-0.000028438
1526031783668,2018-05-11T14:43:03.668,5.225,0.000011562,-0.000015937,-0.000030000
1526031783709,2018-05-11T14:43:03.709,5.266,0.000011562,-0.000015563,-0.000029188
1526031783750,2018-05-11T14:43:03.750,5.307,0.000012313,-0.000016687,-0.000030000
1526031783789,2018-05-11T14:43:03.789,5.346,0.000011937,-0.000014875,-0.000028812
1526031783830,2018-05-11T14:43:03.830,5.387,0.000011937,-0.000014875,-0.000030000
1526031783871,2018-05-11T14:43:03.871,5.428,0.000011937,-0.000016687,-0.000029625
1526031783911,2018-05-11T14:43:03.911,5.468,0.000011562,-0.000015563,-0.000030000
1526031783952,2018-05-11T14:43:03.952,5.509,0.000013063,-0.000014500,-0.000030000
1526031783993,2018-05-11T14:43:03.993,5.550,0.000010125,-0.000014125,-0.000029188
1526031784033,2018-05-11T14:43:04.033,5.590,0.000011937,-0.000016313,-0.000030000
1526031784074,2018-05-11T14:43:04.074,5.631,0.000012688,-0.000015188,-0.000029562
1526031784115,2018-05-11T14:43:04.115,5.672,0.000012313,-0.000015188,-0.000030000
1526031784154,2018-05-11T14:43:04.154,5.711,0.000011937,-0.000014500,-0.000030000
1526031784195,2018-05-11T14:43:04.195,5.752,0.000011250,-0.000015937,-0.000030000
1526031784236,2018-05-11T14:43:04.236,5.793,0.000011562,-0.000016313,-0.000028812
1526031784276,2018-05-11T14:43:04.276,5.833,0.000012313,-0.000013750,-0.000028000
1526031784317,2018-05-11T14:43:04.317,5.874,0.000011562,-0.000014875,-0.000030750
1526031784356,2018-05-11T14:43:04.356,5.913,0.000010500,-0.000015188,-0.000030000
1526031784397,2018-05-11T14:43:04.397,5.954,0.000012313,-0.000015563,-0.000030375
1526031784438,2018-05-11T14:43:04.438,5.995,0.000011250,-0.000015563,-0.000030000
1526031784478,2018-05-11T14:43:04.478,6.035,0.000011250,-0.000015188,-0.000030375
1526031784519,2018-05-11T14:43:04.519,6.076,0.000009438,-0.000015188,-0.000030000
1526031784560,2018-05-11T14:43:04.560,6.117,0.000012313,-0.000015188,-0.000029562
1526031784599,2018-05-11T14:43:04.599,6.156,0.000011562,-0.000015937,-0.000030000
1526031784640,2018-05-11T14:43:04.640,6.197,0.000012688,-0.000015937,-0.000029562
1526031784681,2018-05-11T14:43:04.681,6.238,0.000012313,-0.000015563,-0.000030375
1526031784721,2018-05-11T14:43:04.721,6.278,0.000010875,-0.000014875,-0.000029188
1526031784762,2018-05-11T14:43:04.762,6.319,0.000011250,-0.000015937,-0.000031188
1526031784803,2018-05-11T14:43:04.803,6.360,0.000011250,-0.000015188,-0.000030375
1526031784843,2018-05-11T14:43:04.843,6.400,0.000011937,-0.000015937,-0.000030375
1526031784884,2018-05-11T14:43:04.884,6.441,0.000010875,-0.000014500,-0.000030750
1526031784925,2018-05-11T14:43:04.925,6.482,0.000010875,-0.000015563,-0.000030813
1526031784964,2018-05-11T14:43:04.964,6.521,0.000010875,-0.000015937,-0.000030375
1526031785005,2018-05-11T14:43:05.005,6.562,0.000011562,-0.000014875,-0.000030000
1526031785046,2018-05-11T14:43:05.046,6.603,0.000010875,-0.000014500,-0.000030000
1526031785086,2018-05-11T14:43:05.086,6.643,0.000011937,-0.000015188,-0.000030375
1526031785127,2018-05-11T14:43:05.127,6.684,0.000011250,-0.000015188,-0.000031188
1526031785168,2018-05-11T14:43:05.168,6.725,0.000011250,-0.000015188,-0.000029625
1526031785207,2018-05-11T14:43:05.207,6.764,0.000012688,-0.000016313,-0.000028812
1526031785248,2018-05-11T14:43:05.248,6.805,0.000011937,-0.000015937,-0.000030375
1526031785289,2018-05-11T14:43:05.289,6.846,0.000011937,-0.000015937,-0.000029188
1526031785329,2018-05-11T14:43:05.329,6.886,0.000011937,-0.000014875,-0.000030375
1526031785370,2018-05-11T14:43:05.370,6.927,0.000010125,-0.000015563,-0.000030000
1526031785409,2018-05-11T14:43:05.409,6.966,0.000011562,-0.000015937,-0.000029188
1526031785450,2018-05-11T14:43:05.450,7.007,0.000010875,-0.000016313,-0.000030000
1526031785492,2018-05-11T14:43:05.492,7.049,0.000010875,-0.000015563,-0.000029625
1526031785531,2018-05-11T14:43:05.531,7.088,0.000010500,-0.000015937,-0.000031188
1526031785572,2018-05-11T14:43:05.572,7.129,0.000011562,-0.000014875,-0.000030000
1526031785613,2018-05-11T14:43:05.613,7.170,0.000011562,-0.000014125,-0.000029562
1526031785653,2018-05-11T14:43:05.653,7.210,0.000012313,-0.000015188,-0.000029188
1526031785694,2018-05-11T14:43:05.694,7.251,0.000011937,-0.000015937,-0.000028438
1526031785735,2018-05-11T14:43:05.735,7.292,0.000011250,-0.000015937,-0.000029188
1526031785774,2018-05-11T14:43:05.774,7.331,0.000011250,-0.000016687,-0.000030000
1526031785815,2018-05-11T14:43:05.815,7.372,0.000011937,-0.000016313,-0.000030438
1526031785856,2018-05-11T14:43:05.856,7.413,0.000012313,-0.000014875,-0.000029625
1526031785896,2018-05-11T14:43:05.896,7.453,0.000010875,-0.000016687,-0.000028812
1526031785937,2018-05-11T14:43:05.937,7.494,0.000010875,-0.000014500,-0.000029188
1526031785978,2018-05-11T14:43:05.978,7.535,0.000012313,-0.000016313,-0.000029625
1526031786017,2018-05-11T14:43:06.017,7.574,0.000011250,-0.000015937,-0.000030000
1526031786058,2018-05-11T14:43:06.058,7.615,0.000011562,-0.000015937,-0.000029625
1526031786099,2018-05-11T14:43:06.099,7.656,0.000011937,-0.000014500,-0.000029625
1526031786139,2018-05-11T14:43:06.139,7.696,0.000010500,-0.000016687,-0.000029188
1526031786180,2018-05-11T14:43:06.180,7.737,0.000012313,-0.000014875,-0.000030375
1526031786221,2018-05-11T14:43:06.221,7.778,0.000011562,-0.000014500,-0.000030000
1526031786261,2018-05-11T14:43:06.261,7.818,0.000011250,-0.000015563,-0.000027625
1526031786302,2018-05-11T14:43:06.302,7.859,0.000012313,-0.000015563,-0.000029188
1526031786343,2018-05-11T14:43:06.343,7.900,0.000011937,-0.000015563,-0.000029250
1526031786382,2018-05-11T14:43:06.382,7.939,0.000012313,-0.000015937,-0.000029188
1526031786423,2018-05-11T14:43:06.423,7.980,0.000011250,-0.000014875,-0.000029625
1526031786463,2018-05-11T14:43:06.463,8.020,0.000012688,-0.000015188,-0.000028812
1526031786504,2018-05-11T14:43:06.504,8.061,0.000011562,-0.000014875,-0.000029188
1526031786545,2018-05-11T14:43:06.545,8.102,0.000012313,-0.000015563,-0.000028812
1526031786584,2018-05-11T14:43:06.584,8.141,0.000012688,-0.000015937,-0.000029188
1526031786625,2018-05-11T14:43:06.625,8.182,0.000011250,-0.000015188,-0.000029188
1526031786666,2018-05-11T14:43:06.666,8.223,0.000011937,-0.000015937,-0.000029625
1526031786706,2018-05-11T14:43:06.706,8.263,0.000012313,-0.000015188,-0.000030375
1526031786747,2018-05-11T14:43:06.747,8.304,0.000012313,-0.000015188,-0.000029188
1526031786788,2018-05-11T14:43:06.788,8.345,0.000012688,-0.000016313,-0.000029250
1526031786827,2018-05-11T14:43:06.827,8.384,0.000011562,-0.000015937,-0.000030375
1526031786868,2018-05-11T14:43:06.868,8.425,0.000012313,-0.000015563,-0.000029625
1526031786909,2018-05-11T14:43:06.909,8.466,0.000011250,-0.000015563,-0.000029562
1526031786949,2018-05-11T14:43:06.949,8.506,0.000011562,-0.000015188,-0.000029625
1526031786990,2018-05-11T14:43:06.990,8.547,0.000011562,-0.000015937,-0.000030000
1526031787031,2018-05-11T14:43:07.031,8.588,0.000012688,-0.000014875,-0.000030375
1526031787071,2018-05-11T14:43:07.071,8.628,0.000012313,-0.000015188,-0.000029562
1526031787112,2018-05-11T14:43:07.112,8.669,0.000011937,-0.000014875,-0.000030375
1526031787153,2018-05-11T14:43:07.153,8.710,0.000011937,-0.000015937,-0.000030375
1526031787192,2018-05-11T14:43:07.192,8.749,0.000011562,-0.000014875,-0.000030000
1526031787233,2018-05-11T14:43:07.233,8.790,0.000011250,-0.000014500,-0.000030375
1526031787274,2018-05-11T14:43:07.274,8.831,0.000011937,-0.000014500,-0.000030000
1526031787314,2018-05-11T14:43:07.314,8.871,0.000011250,-0.000014500,-0.000031188
1526031787355,2018-05-11T14:43:07.355,8.912,0.000011562,-0.000014875,-0.000030375
1526031787394,2018-05-11T14:43:07.394,8.951,0.000011250,-0.000017063,-0.000029188
1526031787435,2018-05-11T14:43:07.435,8.992,0.000011937,-0.000014875,-0.000030000
1526031787476,2018-05-11T14:43:07.476,9.033,0.000010875,-0.000015563,-0.000030375
1526031787516,2018-05-11T14:43:07.516,9.073,0.000011562,-0.000014500,-0.000030000
1526031787557,2018-05-11T14:43:07.557,9.114,0.000011250,-0.000014875,-0.000030000
1526031787598,2018-05-11T14:43:07.598,9.155,0.000011250,-0.000015937,-0.000029250
1526031787638,2018-05-11T14:43:07.638,9.195,0.000011250,-0.000015563,-0.000030813
1526031787679,2018-05-11T14:43:07.679,9.236,0.000010875,-0.000015188,-0.000029625
1526031787720,2018-05-11T14:43:07.720,9.277,0.000011937,-0.000014875,-0.000030000
1526031787759,2018-05-11T14:43:07.759,9.316,0.000011937,-0.000015188,-0.000029625
1526031787800,2018-05-11T14:43:07.800,9.357,0.000011250,-0.000015563,-0.000030000
1526031787841,2018-05-11T14:43:07.841,9.398,0.000009750,-0.000015188,-0.000030813
1526031787881,2018-05-11T14:43:07.881,9.438,0.000009750,-0.000015250,-0.000030438
1526031787922,2018-05-11T14:43:07.922,9.479,0.000011562,-0.000015563,-0.000030000
1526031787963,2018-05-11T14:43:07.963,9.520,0.000011937,-0.000014500,-0.000029625
1526031788002,2018-05-11T14:43:08.002,9.559,0.000011562,-0.000014125,-0.000029625
1526031788043,2018-05-11T14:43:08.043,9.600,0.000011937,-0.000014500,-0.000030813
1526031788084,2018-05-11T14:43:08.084,9.641,0.000011250,-0.000014125,-0.000029625
1526031788124,2018-05-11T14:43:08.124,9.681,0.000011562,-0.000015563,-0.000029250
1526031788165,2018-05-11T14:43:08.165,9.722,0.000011250,-0.000015188,-0.000029625
1526031788206,2018-05-11T14:43:08.206,9.763,0.000010875,-0.000015563,-0.000030813
1526031788245,2018-05-11T14:43:08.245,9.802,0.000011937,-0.000014500,-0.000030000
1526031788286,2018-05-11T14:43:08.286,9.843,0.000010875,-0.000014875,-0.000030000
1526031788326,2018-05-11T14:43:08.326,9.883,0.000011250,-0.000014500,-0.000031188
1526031788367,2018-05-11T14:43:08.367,9.924,0.000011250,-0.000015188,-0.000028438
1526031788408,2018-05-11T14:43:08.408,9.965,0.000011562,-0.000015188,-0.000029188
1526031788448,2018-05-11T14:43:08.448,10.005,0.000011562,-0.000015937,-0.000030000
1526031788489,2018-05-11T14:43:08.489,10.046,0.000010875,-0.000014875,-0.000028812
1526031788530,2018-05-11T14:43:08.530,10.087,0.000010875,-0.000015563,-0.000029625
1526031788569,2018-05-11T14:43:08.569,10.126,0.000011562,-0.000014500,-0.000028438
1526031788610,2018-05-11T14:43:08.610,10.167,0.000011937,-0.000014875,-0.000029188
1526031788651,2018-05-11T14:43:08.651,10.208,0.000011562,-0.000015937,-0.000030375
1526031788691,2018-05-11T14:43:08.691,10.248,0.000012313,-0.000015188,-0.000028812
1526031788732,2018-05-11T14:43:08.732,10.289,0.000011937,-0.000016313,-0.000030375
1526031788773,2018-05-11T14:43:08.773,10.330,0.000011937,-0.000015563,-0.000029188
1526031788812,2018-05-11T14:43:08.812,10.369,0.000011937,-0.000015563,-0.000028812
1526031788853,2018-05-11T14:43:08.853,10.410,0.000011250,-0.000015563,-0.000029625
1526031788894,2018-05-11T14:43:08.894,10.451,0.000012313,-0.000015250,-0.000029250
1526031788934,2018-05-11T14:43:08.934,10.491,0.000011937,-0.000014125,-0.000029625
1526031788975,2018-05-11T14:43:08.975,10.532,0.000012313,-0.000014875,-0.000030000
1526031789016,2018-05-11T14:43:09.016,10.573,0.000011937,-0.000016687,-0.000029625
1526031789055,2018-05-11T14:43:09.055,10.612,0.000011562,-0.000015937,-0.000029188
1526031789096,2018-05-11T14:43:09.096,10.653,0.000011937,-0.000015937,-0.000029625
1526031789138,2018-05-11T14:43:09.138,10.695,0.000011250,-0.000015563,-0.000029188
1526031789177,2018-05-11T14:43:09.177,10.734,0.000012688,-0.000016313,-0.000029625
1526031789218,2018-05-11T14:43:09.218,10.775,0.000012688,-0.000014500,-0.000028438
1526031789258,2018-05-11T14:43:09.258,10.815,0.000011937,-0.000014500,-0.000030000
1526031789299,2018-05-11T14:43:09.299,10.856,0.000011562,-0.000014500,-0.000028438
1526031789340,2018-05-11T14:43:09.340,10.897,0.000011562,-0.000015188,-0.000029625
1526031789379,2018-05-11T14:43:09.379,10.936,0.000010875,-0.000015563,-0.000030375
1526031789420,2018-05-11T14:43:09.420,10.977,0.000013063,-0.000015563,-0.000029625
1526031789461,2018-05-11T14:43:09.461,11.018,0.000012688,-0.000015188,-0.000030813
1526031789501,2018-05-11T14:43:09.501,11.058,0.000011937,-0.000014875,-0.000029562
1526031789542,2018-05-11T14:43:09.542,11.099,0.000010875,-0.000015563,-0.000029625
1526031789583,2018-05-11T14:43:09.583,11.140,0.000011562,-0.000015188,-0.000030000
1526031789622,2018-05-11T14:43:09.622,11.179,0.000011562,-0.000016313,-0.000031563
1526031789663,2018-05-11T14:43:09.663,11.220,0.000011562,-0.000014875,-0.000029625
1526031789704,2018-05-11T14:43:09.704,11.261,0.000011562,-0.000015563,-0.000031563
1526031789744,2018-05-11T14:43:09.744,11.301,0.000011937,-0.000015563,-0.000030000
1526031789785,2018-05-11T14:43:09.785,11.342,0.000011250,-0.000015563,-0.000030000
1526031789826,2018-05-11T14:43:09.826,11.383,0.000010875,-0.000015188,-0.000029625
1526031789866,2018-05-11T14:43:09.866,11.423,0.000011562,-0.000015563,-0.000029625
1526031789907,2018-05-11T14:43:09.907,11.464,0.000010875,-0.000014875,-0.000030375
1526031789948,2018-05-11T14:43:09.948,11.505,0.000011562,-0.000015188,-0.000029562
1526031789987,2018-05-11T14:43:09.987,11.544,0.000011937,-0.000014500,-0.000030000
1526031790028,2018-05-11T14:43:10.028,11.585,0.000011937,-0.000015937,-0.000029562
1526031790068,2018-05-11T14:43:10.068,11.625,0.000010125,-0.000015563,-0.000028812
1526031790109,2018-05-11T14:43:10.109,11.666,0.000011250,-0.000015563,-0.000028812
1526031790150,2018-05-11T14:43:10.150,11.707,0.000011562,-0.000014875,-0.000029625
1526031790189,2018-05-11T14:43:10.189,11.746,0.000011562,-0.000016313,-0.000030813
1526031790230,2018-05-11T14:43:10.230,11.787,0.000011250,-0.000014875,-0.000029562
1526031790271,2018-05-11T14:43:10.271,11.828,0.000010500,-0.000015188,-0.000030000
1526031790311,2018-05-11T14:43:10.311,11.868,0.000011250,-0.000015188,-0.000030000
1526031790352,2018-05-11T14:43:10.352,11.909,0.000011937,-0.000015937,-0.000030375
1526031790393,2018-05-11T14:43:10.393,11.950,0.000011250,-0.000015563,-0.000029562
1526031790432,2018-05-11T14:43:10.432,11.989,0.000011937,-0.000014875,-0.000028375
1526031790473,2018-05-11T14:43:10.473,12.030,0.000010125,-0.000015937,-0.000028438
1526031790514,2018-05-11T14:43:10.514,12.071,0.000011562,-0.000014875,-0.000029188
1526031790554,2018-05-11T14:43:10.554,12.111,0.000011250,-0.000015188,-0.000029188
1526031790595,2018-05-11T14:43:10.595,12.152,0.000010875,-0.000015563,-0.000030000
1526031790636,2018-05-11T14:43:10.636,12.193,0.000011937,-0.000015563,-0.000030000
1526031790676,2018-05-11T14:43:10.676,12.233,0.000011250,-0.000014500,-0.000029250
1526031790717,2018-05-11T14:43:10.717,12.274,0.000011250,-0.000014500,-0.000030375
1526031790758,2018-05-11T14:43:10.758,12.315,0.000012313,-0.000015250,-0.000028438
1526031790797,2018-05-11T14:43:10.797,12.354,0.000008687,-0.000015250,-0.000029625
1526031790838,2018-05-11T14:43:10.838,12.395,0.000011562,-0.000015188,-0.000028812
1526031790879,2018-05-11T14:43:10.879,12.436,0.000011937,-0.000015563,-0.000028812
1526031790919,2018-05-11T14:43:10.919,12.476,0.000011562,-0.000014875,-0.000028812
1526031790960,2018-05-11T14:43:10.960,12.517,0.000011937,-0.000015563,-0.000030000
1526031791001,2018-05-11T14:43:11.001,12.558,0.000010875,-0.000015563,-0.000030000
