epoch (ms),time (10:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.52579E+12,2018-05-08T20:23:37.380,87.803,-0.03,0.005,0.038
1.52579E+12,2018-05-08T20:23:37.390,87.813,-0.022,0.006,0.024
1.52579E+12,2018-05-08T20:23:37.400,87.823,-0.019,0.005,0.019
1.52579E+12,2018-05-08T20:23:37.409,87.832,-0.023,0.006,0.02
1.52579E+12,2018-05-08T20:23:37.419,87.842,-0.02,0.008,0.03
1.52579E+12,2018-05-08T20:23:37.428,87.851,-0.022,-0.001,0.031
1.52579E+12,2018-05-08T20:23:37.438,87.861,-0.03,-0.001,0.036
1.52579E+12,2018-05-08T20:23:37.449,87.872,-0.041,-0.005,0.035
1.52579E+12,2018-05-08T20:23:37.459,87.882,-0.049,-0.012,0.025
1.52579E+12,2018-05-08T20:23:37.468,87.891,-0.055,-0.01,0.015
1.52579E+12,2018-05-08T20:23:37.478,87.901,-0.052,-0.007,0.006
1.52579E+12,2018-05-08T20:23:37.488,87.911,-0.036,-0.005,0.009
1.52579E+12,2018-05-08T20:23:37.498,87.921,-0.019,0.001,0.016
1.52579E+12,2018-05-08T20:23:37.507,87.93,-0.01,0.011,0.018
1.52579E+12,2018-05-08T20:23:37.517,87.94,-0.012,0.01,0.013
1.52579E+12,2018-05-08T20:23:37.528,87.951,-0.005,0.014,0.008
1.52579E+12,2018-05-08T20:23:37.538,87.961,0.004,0.016,-0.001
1.52579E+12,2018-05-08T20:23:37.547,87.97,0.005,0.013,-0.007
1.52579E+12,2018-05-08T20:23:37.557,87.98,-0.008,0.009,-0.014
1.52579E+12,2018-05-08T20:23:37.567,87.99,-0.02,0.005,-0.014
1.52579E+12,2018-05-08T20:23:37.576,87.999,-0.028,0.001,-0.02
1.52579E+12,2018-05-08T20:23:37.586,88.009,-0.035,-0.001,-0.025
1.52579E+12,2018-05-08T20:23:37.596,88.019,-0.038,0,-0.026
1.52579E+12,2018-05-08T20:23:37.607,88.03,-0.039,-0.002,-0.023
1.52579E+12,2018-05-08T20:23:37.616,88.039,-0.038,0.003,-0.019
1.52579E+12,2018-05-08T20:23:37.626,88.049,-0.037,0.004,-0.013
1.52579E+12,2018-05-08T20:23:37.636,88.059,-0.023,0.005,-0.01
1.52579E+12,2018-05-08T20:23:37.646,88.069,-0.013,0.007,-0.009
1.52579E+12,2018-05-08T20:23:37.655,88.078,-0.013,0.01,-0.012
1.52579E+12,2018-05-08T20:23:37.665,88.088,-0.012,0.016,-0.016
1.52579E+12,2018-05-08T20:23:37.676,88.099,-0.001,0.015,-0.018
1.52579E+12,2018-05-08T20:23:37.684,88.107,0.005,0.012,-0.022
1.52579E+12,2018-05-08T20:23:37.695,88.118,0.008,0.014,-0.027
1.52579E+12,2018-05-08T20:23:37.705,88.128,0.013,0.018,-0.016
1.52579E+12,2018-05-08T20:23:37.715,88.138,0.009,0.017,-0.003
1.52579E+12,2018-05-08T20:23:37.725,88.148,-0.003,0.011,0.003
1.52579E+12,2018-05-08T20:23:37.734,88.157,-0.018,0.009,-0.003
1.52579E+12,2018-05-08T20:23:37.744,88.167,-0.028,0.009,-0.006
1.52579E+12,2018-05-08T20:23:37.755,88.178,-0.016,0.011,-0.015
1.52579E+12,2018-05-08T20:23:37.763,88.186,-0.008,0.011,-0.023
1.52579E+12,2018-05-08T20:23:37.774,88.197,0.008,0.01,-0.025
1.52579E+12,2018-05-08T20:23:37.784,88.207,0.019,0.011,-0.019
1.52579E+12,2018-05-08T20:23:37.793,88.216,0.027,0.015,-0.015
1.52579E+12,2018-05-08T20:23:37.803,88.226,0.037,0.018,-0.004
1.52579E+12,2018-05-08T20:23:37.813,88.236,0.034,0.013,-0.008
1.52579E+12,2018-05-08T20:23:37.824,88.247,0.022,0.007,-0.012
1.52579E+12,2018-05-08T20:23:37.832,88.255,0.006,0.014,0.001
1.52579E+12,2018-05-08T20:23:37.843,88.266,0.003,0.013,0.014
1.52579E+12,2018-05-08T20:23:37.853,88.276,-0.001,0.013,0.018
1.52579E+12,2018-05-08T20:23:37.863,88.286,-0.011,0.012,0.018
1.52579E+12,2018-05-08T20:23:37.872,88.295,-0.021,0.008,0.012
1.52579E+12,2018-05-08T20:23:37.882,88.305,-0.013,0.008,0.02
1.52579E+12,2018-05-08T20:23:37.892,88.315,-0.01,0.008,0.034
1.52579E+12,2018-05-08T20:23:37.901,88.324,-0.021,0,0.038
1.52579E+12,2018-05-08T20:23:37.911,88.334,-0.03,-0.005,0.034
1.52579E+12,2018-05-08T20:23:37.922,88.345,-0.031,-0.009,0.031
1.52579E+12,2018-05-08T20:23:37.932,88.355,-0.038,-0.004,0.03
1.52579E+12,2018-05-08T20:23:37.941,88.364,-0.039,-0.003,0.021
1.52579E+12,2018-05-08T20:23:37.951,88.374,-0.033,0.001,0.022
1.52579E+12,2018-05-08T20:23:37.961,88.384,-0.02,0.003,0.023
1.52579E+12,2018-05-08T20:23:37.971,88.394,-0.004,-0.001,0.015
1.52579E+12,2018-05-08T20:23:37.980,88.403,0.008,-0.003,0.008
1.52579E+12,2018-05-08T20:23:37.991,88.414,0.022,0.002,0.009
1.52579E+12,2018-05-08T20:23:38.001,88.424,0.028,0.002,0.015
1.52579E+12,2018-05-08T20:23:38.011,88.434,0.022,0,0.022
1.52579E+12,2018-05-08T20:23:38.020,88.443,0.012,-0.004,0.025
1.52579E+12,2018-05-08T20:23:38.030,88.453,-0.009,-0.008,0.023
1.52579E+12,2018-05-08T20:23:38.040,88.463,-0.019,-0.011,0.022
1.52579E+12,2018-05-08T20:23:38.051,88.474,-0.024,-0.005,0.028
1.52579E+12,2018-05-08T20:23:38.059,88.482,-0.027,-0.011,0.024
1.52579E+12,2018-05-08T20:23:38.070,88.493,-0.024,-0.008,0.017
1.52579E+12,2018-05-08T20:23:38.080,88.503,-0.015,-0.009,0.018
1.52579E+12,2018-05-08T20:23:38.089,88.512,-0.013,-0.015,0.015
1.52579E+12,2018-05-08T20:23:38.099,88.522,-0.013,-0.017,0.017
1.52579E+12,2018-05-08T20:23:38.109,88.532,-0.011,-0.017,0.023
1.52579E+12,2018-05-08T20:23:38.118,88.541,-0.01,-0.015,0.021
1.52579E+12,2018-05-08T20:23:38.130,88.553,-0.017,-0.017,0.022
1.52579E+12,2018-05-08T20:23:38.138,88.561,-0.02,-0.016,0.004
1.52579E+12,2018-05-08T20:23:38.149,88.572,-0.024,-0.014,-0.027
1.52579E+12,2018-05-08T20:23:38.158,88.581,-0.037,-0.011,-0.021
1.52579E+12,2018-05-08T20:23:38.168,88.591,-0.03,0,-0.005
1.52579E+12,2018-05-08T20:23:38.178,88.601,-0.023,-0.006,0.013
1.52579E+12,2018-05-08T20:23:38.188,88.611,-0.016,-0.004,0.025
1.52579E+12,2018-05-08T20:23:38.197,88.62,-0.014,-0.006,0.033
