epoch (ms),time (10:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.52579E+12,2018-05-08T20:22:39.508,29.931,0.357,0.388,-0.047
1.52579E+12,2018-05-08T20:22:39.517,29.94,0.334,0.344,-0.034
1.52579E+12,2018-05-08T20:22:39.527,29.95,0.31,0.321,-0.037
1.52579E+12,2018-05-08T20:22:39.537,29.96,0.296,0.299,-0.053
1.52579E+12,2018-05-08T20:22:39.548,29.971,0.287,0.274,-0.064
1.52579E+12,2018-05-08T20:22:39.556,29.979,0.273,0.255,-0.067
1.52579E+12,2018-05-08T20:22:39.567,29.99,0.258,0.226,-0.058
1.52579E+12,2018-05-08T20:22:39.577,30,0.226,0.19,-0.035
1.52579E+12,2018-05-08T20:22:39.587,30.01,0.182,0.149,-0.015
1.52579E+12,2018-05-08T20:22:39.597,30.02,0.143,0.098,-0.009
1.52579E+12,2018-05-08T20:22:39.606,30.029,0.101,0.063,-0.008
1.52579E+12,2018-05-08T20:22:39.616,30.039,0.067,0.04,-0.019
1.52579E+12,2018-05-08T20:22:39.625,30.048,0.066,0.028,-0.039
1.52579E+12,2018-05-08T20:22:39.636,30.059,0.08,0.021,-0.054
1.52579E+12,2018-05-08T20:22:39.646,30.069,0.085,0.031,-0.06
1.52579E+12,2018-05-08T20:22:39.656,30.079,0.084,0.047,-0.058
1.52579E+12,2018-05-08T20:22:39.665,30.088,0.071,0.044,-0.051
1.52579E+12,2018-05-08T20:22:39.675,30.098,0.059,0.021,-0.047
1.52579E+12,2018-05-08T20:22:39.685,30.108,0.044,0,-0.036
1.52579E+12,2018-05-08T20:22:39.696,30.119,0.024,-0.019,-0.007
1.52579E+12,2018-05-08T20:22:39.704,30.127,-0.003,-0.044,0.021
1.52579E+12,2018-05-08T20:22:39.715,30.138,-0.024,-0.064,0.029
1.52579E+12,2018-05-08T20:22:39.725,30.148,-0.033,-0.076,0.031
1.52579E+12,2018-05-08T20:22:39.734,30.157,-0.043,-0.089,0.026
1.52579E+12,2018-05-08T20:22:39.744,30.167,-0.066,-0.096,0.029
1.52579E+12,2018-05-08T20:22:39.754,30.177,-0.088,-0.104,0.028
1.52579E+12,2018-05-08T20:22:39.764,30.187,-0.095,-0.118,0.025
1.52579E+12,2018-05-08T20:22:39.773,30.196,-0.104,-0.118,0.032
1.52579E+12,2018-05-08T20:22:39.783,30.206,-0.124,-0.123,0.052
1.52579E+12,2018-05-08T20:22:39.794,30.217,-0.139,-0.128,0.063
1.52579E+12,2018-05-08T20:22:39.804,30.227,-0.145,-0.131,0.071
1.52579E+12,2018-05-08T20:22:39.813,30.236,-0.144,-0.128,0.069
1.52579E+12,2018-05-08T20:22:39.823,30.246,-0.13,-0.112,0.064
1.52579E+12,2018-05-08T20:22:39.833,30.256,-0.107,-0.083,0.065
1.52579E+12,2018-05-08T20:22:39.842,30.265,-0.095,-0.049,0.066
1.52579E+12,2018-05-08T20:22:39.852,30.275,-0.088,-0.019,0.05
1.52579E+12,2018-05-08T20:22:39.863,30.286,-0.082,0.007,0.028
1.52579E+12,2018-05-08T20:22:39.873,30.296,-0.081,0.016,0.013
1.52579E+12,2018-05-08T20:22:39.882,30.305,-0.075,0.005,0.02
1.52579E+12,2018-05-08T20:22:39.892,30.315,-0.08,-0.005,0.051
1.52579E+12,2018-05-08T20:22:39.902,30.325,-0.083,0,0.073
1.52579E+12,2018-05-08T20:22:39.912,30.335,-0.077,0.002,0.081
1.52579E+12,2018-05-08T20:22:39.921,30.344,-0.067,0.025,0.074
1.52579E+12,2018-05-08T20:22:39.931,30.354,-0.055,0.046,0.064
1.52579E+12,2018-05-08T20:22:39.942,30.365,-0.033,0.053,0.056
1.52579E+12,2018-05-08T20:22:39.952,30.375,-0.025,0.065,0.055
1.52579E+12,2018-05-08T20:22:39.961,30.384,-0.024,0.077,0.065
1.52579E+12,2018-05-08T20:22:39.971,30.394,-0.021,0.081,0.069
1.52579E+12,2018-05-08T20:22:39.981,30.404,-0.021,0.092,0.059
1.52579E+12,2018-05-08T20:22:39.990,30.413,-0.024,0.091,0.042
1.52579E+12,2018-05-08T20:22:40.000,30.423,-0.022,0.076,0.025
1.52579E+12,2018-05-08T20:22:40.011,30.434,-0.022,0.069,0.009
1.52579E+12,2018-05-08T20:22:40.021,30.444,-0.019,0.046,0.02
1.52579E+12,2018-05-08T20:22:40.030,30.453,-0.022,0.037,0.036
1.52579E+12,2018-05-08T20:22:40.040,30.463,-0.01,0.052,0.046
1.52579E+12,2018-05-08T20:22:40.050,30.473,0.007,0.082,0.036
1.52579E+12,2018-05-08T20:22:40.060,30.483,0.015,0.097,0.017
1.52579E+12,2018-05-08T20:22:40.069,30.492,0.024,0.105,0.002
1.52579E+12,2018-05-08T20:22:40.079,30.502,0.019,0.111,-0.012
1.52579E+12,2018-05-08T20:22:40.090,30.513,0.024,0.109,-0.032
1.52579E+12,2018-05-08T20:22:40.098,30.521,0.029,0.105,-0.027
1.52579E+12,2018-05-08T20:22:40.109,30.532,0.023,0.091,-0.012
1.52579E+12,2018-05-08T20:22:40.119,30.542,0.024,0.09,0.006
1.52579E+12,2018-05-08T20:22:40.129,30.552,0.024,0.103,0.025
1.52579E+12,2018-05-08T20:22:40.138,30.561,0.024,0.112,0.025
1.52579E+12,2018-05-08T20:22:40.148,30.571,0.019,0.111,0.015
1.52579E+12,2018-05-08T20:22:40.158,30.581,0.019,0.112,-0.01
1.52579E+12,2018-05-08T20:22:40.169,30.592,0.025,0.119,-0.041
1.52579E+12,2018-05-08T20:22:40.178,30.601,0.024,0.125,-0.054
1.52579E+12,2018-05-08T20:22:40.188,30.611,0.014,0.12,-0.044
1.52579E+12,2018-05-08T20:22:40.198,30.621,0.006,0.118,-0.043
1.52579E+12,2018-05-08T20:22:40.207,30.63,0.02,0.121,-0.051
1.52579E+12,2018-05-08T20:22:40.217,30.64,0.033,0.125,-0.056
1.52579E+12,2018-05-08T20:22:40.227,30.65,0.039,0.138,-0.057
1.52579E+12,2018-05-08T20:22:40.238,30.661,0.044,0.155,-0.061
1.52579E+12,2018-05-08T20:22:40.246,30.669,0.049,0.167,-0.06
1.52579E+12,2018-05-08T20:22:40.257,30.68,0.053,0.176,-0.063
1.52579E+12,2018-05-08T20:22:40.267,30.69,0.052,0.179,-0.072
1.52579E+12,2018-05-08T20:22:40.277,30.7,0.041,0.182,-0.08
1.52579E+12,2018-05-08T20:22:40.286,30.709,0.046,0.185,-0.09
1.52579E+12,2018-05-08T20:22:40.296,30.719,0.051,0.197,-0.099
1.52579E+12,2018-05-08T20:22:40.306,30.729,0.044,0.197,-0.077
1.52579E+12,2018-05-08T20:22:40.317,30.74,0.04,0.185,-0.055
1.52579E+12,2018-05-08T20:22:40.325,30.748,0.042,0.188,-0.042
1.52579E+12,2018-05-08T20:22:40.336,30.759,0.055,0.195,-0.038
1.52579E+12,2018-05-08T20:22:40.346,30.769,0.048,0.184,-0.038
1.52579E+12,2018-05-08T20:22:40.355,30.778,0.054,0.178,-0.02
1.52579E+12,2018-05-08T20:22:40.365,30.788,0.055,0.202,-0.024
1.52579E+12,2018-05-08T20:22:40.375,30.798,0.045,0.219,-0.042
1.52579E+12,2018-05-08T20:22:40.386,30.809,0.072,0.248,-0.05
1.52579E+12,2018-05-08T20:22:40.394,30.817,0.081,0.311,-0.075
1.52579E+12,2018-05-08T20:22:40.405,30.828,0.094,0.352,-0.096
1.52579E+12,2018-05-08T20:22:40.415,30.838,0.092,0.357,-0.081
1.52579E+12,2018-05-08T20:22:40.424,30.847,0.049,0.323,-0.048
1.52579E+12,2018-05-08T20:22:40.434,30.857,0,0.254,0.004
1.52579E+12,2018-05-08T20:22:40.444,30.867,-0.089,0.167,-0.009
1.52579E+12,2018-05-08T20:22:40.454,30.877,-0.109,0.091,-0.017
1.52579E+12,2018-05-08T20:22:40.463,30.886,-0.182,0.039,0.022
1.52579E+12,2018-05-08T20:22:40.473,30.896,-0.281,-0.089,0.061
1.52579E+12,2018-05-08T20:22:40.484,30.907,-0.391,-0.283,0.113
1.52579E+12,2018-05-08T20:22:40.494,30.917,-0.54,-0.454,0.123
1.52579E+12,2018-05-08T20:22:40.503,30.926,-0.701,-0.628,0.062
1.52579E+12,2018-05-08T20:22:40.513,30.936,-0.864,-0.776,-0.026
1.52579E+12,2018-05-08T20:22:40.523,30.946,-0.966,-0.927,-0.049
1.52579E+12,2018-05-08T20:22:40.532,30.955,-0.999,-1.031,0.068
1.52579E+12,2018-05-08T20:22:40.542,30.965,-0.982,-1.143,0.24
1.52579E+12,2018-05-08T20:22:40.553,30.976,-0.961,-1.262,0.348
1.52579E+12,2018-05-08T20:22:40.563,30.986,-0.935,-1.368,0.344
1.52579E+12,2018-05-08T20:22:40.572,30.995,-0.964,-1.531,0.276
