epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305104706,2018-01-30T14:38:24.706,12.697,-99.878,-20.184,23.781,23.781
1517305104713,2018-01-30T14:38:24.713,12.704,-100.430,-20.083,23.776,23.776
1517305104721,2018-01-30T14:38:24.721,12.712,-101.032,-19.948,23.784,23.784
1517305104736,2018-01-30T14:38:24.736,12.727,-101.678,-19.785,23.729,23.729
1517305104743,2018-01-30T14:38:24.743,12.734,-102.316,-19.576,23.634,23.634
1517305104751,2018-01-30T14:38:24.751,12.742,-102.952,-19.302,23.486,23.486
1517305104765,2018-01-30T14:38:24.765,12.756,-103.575,-18.948,23.276,23.276
1517305104773,2018-01-30T14:38:24.773,12.764,-104.162,-18.517,23.039,23.039
1517305104780,2018-01-30T14:38:24.780,12.771,-104.718,-18.040,22.750,22.750
1517305104796,2018-01-30T14:38:24.796,12.787,-105.245,-17.554,22.374,22.374
1517305104803,2018-01-30T14:38:24.803,12.794,-105.773,-17.071,21.968,21.968
1517305104810,2018-01-30T14:38:24.810,12.801,-106.314,-16.599,21.598,21.598
1517305104825,2018-01-30T14:38:24.825,12.816,-106.855,-16.137,21.240,21.240
1517305104833,2018-01-30T14:38:24.833,12.824,-107.355,-15.677,20.851,20.851
1517305104848,2018-01-30T14:38:24.848,12.839,-107.796,-15.221,20.420,20.420
1517305104856,2018-01-30T14:38:24.856,12.847,-108.215,-14.780,19.999,19.999
1517305104865,2018-01-30T14:38:24.865,12.856,-108.668,-14.326,19.589,19.589
1517305104878,2018-01-30T14:38:24.878,12.869,-109.185,-13.851,19.166,19.166
1517305104885,2018-01-30T14:38:24.885,12.876,-109.758,-13.356,18.714,18.714
1517305104893,2018-01-30T14:38:24.893,12.884,-110.357,-12.836,18.201,18.201
1517305104908,2018-01-30T14:38:24.908,12.899,-110.956,-12.292,17.626,17.626
1517305104916,2018-01-30T14:38:24.916,12.907,-111.577,-11.732,16.998,16.998
1517305104923,2018-01-30T14:38:24.923,12.914,-112.243,-11.155,16.326,16.326
1517305104938,2018-01-30T14:38:24.938,12.929,-112.961,-10.541,15.608,15.608
1517305104946,2018-01-30T14:38:24.946,12.937,-113.738,-9.902,14.848,14.848
1517305104953,2018-01-30T14:38:24.953,12.944,-114.561,-9.246,14.044,14.044
1517305104968,2018-01-30T14:38:24.968,12.959,-115.429,-8.564,13.198,13.198
1517305104976,2018-01-30T14:38:24.976,12.967,-116.351,-7.860,12.289,12.289
1517305104984,2018-01-30T14:38:24.984,12.975,-117.294,-7.141,11.276,11.276
1517305104998,2018-01-30T14:38:24.998,12.989,-118.199,-6.427,10.143,10.143
1517305105005,2018-01-30T14:38:25.005,12.996,-119.011,-5.771,8.913,8.913
1517305105013,2018-01-30T14:38:25.013,13.004,-119.733,-5.171,7.591,7.591
1517305105028,2018-01-30T14:38:25.028,13.019,-120.410,-4.597,6.143,6.143
1517305105036,2018-01-30T14:38:25.036,13.027,-121.076,-4.023,4.554,4.554
1517305105051,2018-01-30T14:38:25.051,13.042,-121.764,-3.443,2.867,2.867
1517305105066,2018-01-30T14:38:25.066,13.057,-122.477,-2.866,1.143,1.143
1517305105073,2018-01-30T14:38:25.073,13.064,-123.179,-2.276,359.375,359.375
1517305105081,2018-01-30T14:38:25.081,13.072,-123.851,-1.664,357.530,357.530
1517305105089,2018-01-30T14:38:25.089,13.080,-124.490,-1.063,355.701,355.701
1517305105167,2018-01-30T14:38:25.167,13.158,-125.103,-0.506,353.988,353.988
1517305105167,2018-01-30T14:38:25.167,13.158,-125.740,0.011,352.382,352.382
1517305105167,2018-01-30T14:38:25.167,13.158,-126.434,0.503,350.816,350.816
1517305105168,2018-01-30T14:38:25.168,13.159,-127.208,0.987,349.224,349.224
1517305105168,2018-01-30T14:38:25.168,13.159,-128.051,1.433,347.662,347.662
1517305105168,2018-01-30T14:38:25.168,13.159,-128.907,1.786,346.228,346.228
1517305105169,2018-01-30T14:38:25.169,13.160,-129.737,2.053,344.886,344.886
1517305105170,2018-01-30T14:38:25.170,13.161,-130.554,2.290,343.507,343.507
1517305105178,2018-01-30T14:38:25.178,13.169,-131.398,2.515,342.057,342.057
1517305105187,2018-01-30T14:38:25.187,13.178,-132.251,2.712,340.600,340.600
1517305105200,2018-01-30T14:38:25.200,13.191,-133.065,2.854,339.236,339.236
1517305105208,2018-01-30T14:38:25.208,13.199,-133.785,2.919,338.048,338.048
1517305105216,2018-01-30T14:38:25.216,13.207,-134.371,2.931,336.953,336.953
1517305105231,2018-01-30T14:38:25.231,13.222,-134.845,2.949,335.711,335.711
1517305105239,2018-01-30T14:38:25.239,13.230,-135.239,2.998,162.751,162.751
1517305105253,2018-01-30T14:38:25.253,13.244,-135.589,3.063,161.384,161.384
1517305105261,2018-01-30T14:38:25.261,13.252,-135.920,3.116,159.934,159.934
1517305105268,2018-01-30T14:38:25.268,13.259,-136.215,3.109,158.486,158.486
1517305105283,2018-01-30T14:38:25.283,13.274,-136.473,3.049,157.124,157.124
1517305105291,2018-01-30T14:38:25.291,13.282,-136.695,3.016,155.841,155.841
1517305105298,2018-01-30T14:38:25.298,13.289,-136.916,3.053,154.578,154.578
1517305105313,2018-01-30T14:38:25.313,13.304,-137.200,3.079,153.212,153.212
1517305105321,2018-01-30T14:38:25.321,13.312,-137.607,2.977,151.589,151.589
1517305105328,2018-01-30T14:38:25.328,13.319,-138.064,2.630,149.564,149.564
1517305105343,2018-01-30T14:38:25.343,13.334,-138.535,1.930,147.105,147.105
1517305105351,2018-01-30T14:38:25.351,13.342,-138.932,0.762,144.415,144.415
1517305105358,2018-01-30T14:38:25.358,13.349,-139.001,-0.757,141.679,141.679
1517305105373,2018-01-30T14:38:25.373,13.364,-138.561,-2.350,138.872,138.872
1517305105381,2018-01-30T14:38:25.381,13.372,-137.655,-4.084,135.985,135.985
1517305105388,2018-01-30T14:38:25.388,13.379,-136.479,-6.170,133.117,133.117
1517305105403,2018-01-30T14:38:25.403,13.394,-135.274,-8.615,334.599,334.599
1517305105411,2018-01-30T14:38:25.411,13.402,-134.238,-11.342,338.977,338.977
1517305105418,2018-01-30T14:38:25.418,13.409,-133.289,-14.226,343.783,343.783
1517305105433,2018-01-30T14:38:25.433,13.424,-132.038,-17.096,348.066,348.066
1517305105440,2018-01-30T14:38:25.440,13.431,-130.436,-20.120,351.893,351.893
1517305105456,2018-01-30T14:38:25.456,13.447,-128.481,-23.433,355.484,355.484
1517305105463,2018-01-30T14:38:25.463,13.454,-126.105,-27.073,358.735,358.735
1517305105470,2018-01-30T14:38:25.470,13.461,-123.385,-31.091,1.867,1.867
1517305105486,2018-01-30T14:38:25.486,13.477,-120.690,-35.443,5.409,5.409
1517305105493,2018-01-30T14:38:25.493,13.484,-118.239,-39.666,9.322,9.322
1517305105501,2018-01-30T14:38:25.501,13.492,-115.672,-43.407,12.911,12.911
1517305105516,2018-01-30T14:38:25.516,13.507,-112.623,-46.884,15.988,15.988
1517305105523,2018-01-30T14:38:25.523,13.514,-108.972,-50.356,18.617,18.617
1517305105531,2018-01-30T14:38:25.531,13.522,-104.736,-53.877,20.809,20.809
1517305105546,2018-01-30T14:38:25.546,13.537,-99.745,-57.474,22.622,22.622
1517305105553,2018-01-30T14:38:25.553,13.544,-93.659,-61.126,24.070,24.070
1517305105561,2018-01-30T14:38:25.561,13.552,-25.212,-64.725,25.173,25.173
1517305105575,2018-01-30T14:38:25.575,13.566,-21.295,-68.077,26.171,26.171
1517305105583,2018-01-30T14:38:25.583,13.574,-17.291,-70.806,27.303,27.303
1517305105590,2018-01-30T14:38:25.590,13.581,-13.412,-72.532,28.687,28.687
1517305105605,2018-01-30T14:38:25.605,13.596,-9.575,-73.098,30.251,30.251
1517305105614,2018-01-30T14:38:25.614,13.605,-5.539,-72.524,31.844,31.844
1517305105621,2018-01-30T14:38:25.621,13.612,-1.201,-70.968,33.349,33.349
1517305105636,2018-01-30T14:38:25.636,13.627,3.513,-68.797,34.804,34.804
1517305105643,2018-01-30T14:38:25.643,13.634,8.796,-66.313,36.539,36.539
1517305105658,2018-01-30T14:38:25.658,13.649,34.437,-63.391,38.987,38.987
1517305105666,2018-01-30T14:38:25.666,13.657,44.973,-59.827,42.422,42.422
1517305105673,2018-01-30T14:38:25.673,13.664,53.011,-55.556,46.757,46.757
1517305105688,2018-01-30T14:38:25.688,13.679,58.692,-50.566,51.649,51.649
1517305105703,2018-01-30T14:38:25.703,13.694,62.725,-45.103,56.816,56.816
1517305105711,2018-01-30T14:38:25.711,13.702,65.916,-39.420,62.277,62.277
1517305105720,2018-01-30T14:38:25.720,13.711,68.794,-33.398,68.606,68.606
1517305105726,2018-01-30T14:38:25.726,13.717,71.315,-26.923,76.372,76.372
1517305105733,2018-01-30T14:38:25.733,13.724,73.203,-20.148,85.562,85.562
1517305105748,2018-01-30T14:38:25.748,13.739,74.181,-13.249,95.702,95.702
1517305105755,2018-01-30T14:38:25.755,13.746,74.392,-6.369,106.082,106.082
1517305105763,2018-01-30T14:38:25.763,13.754,73.781,-0.005,116.203,116.203
1517305105786,2018-01-30T14:38:25.786,13.777,71.550,5.454,125.774,125.774
1517305105793,2018-01-30T14:38:25.793,13.784,68.357,10.045,134.308,134.308
1517305105801,2018-01-30T14:38:25.801,13.792,64.426,13.629,141.898,141.898
1517305105808,2018-01-30T14:38:25.808,13.799,59.881,16.157,148.997,148.997
1517305105816,2018-01-30T14:38:25.816,13.807,54.974,17.625,155.877,155.877
1517305105823,2018-01-30T14:38:25.823,13.814,49.890,17.994,162.461,162.461
1517305105838,2018-01-30T14:38:25.838,13.829,44.746,17.156,168.644,168.644
1517305105845,2018-01-30T14:38:25.845,13.836,39.781,15.050,174.452,174.452
1517305105861,2018-01-30T14:38:25.861,13.852,35.128,11.759,179.911,179.911
1517305105868,2018-01-30T14:38:25.868,13.859,30.896,7.481,185.016,185.016
1517305105876,2018-01-30T14:38:25.876,13.867,27.363,2.453,189.755,189.755
1517305105890,2018-01-30T14:38:25.890,13.881,24.708,-3.170,194.018,194.018
1517305105898,2018-01-30T14:38:25.898,13.889,22.863,-9.170,197.653,197.653
1517305105913,2018-01-30T14:38:25.913,13.904,21.593,-15.372,200.528,200.528
1517305105921,2018-01-30T14:38:25.921,13.912,20.671,-21.685,202.703,202.703
1517305105928,2018-01-30T14:38:25.928,13.919,19.893,-28.124,204.317,204.317
1517305105935,2018-01-30T14:38:25.935,13.926,19.227,-34.620,205.569,205.569
1517305105951,2018-01-30T14:38:25.951,13.942,18.973,-41.075,206.579,206.579
1517305105958,2018-01-30T14:38:25.958,13.949,19.438,-47.470,207.390,207.390
1517305105966,2018-01-30T14:38:25.966,13.957,20.601,-53.760,208.085,208.085
1517305105988,2018-01-30T14:38:25.988,13.979,22.548,-59.910,208.669,208.669
1517305105996,2018-01-30T14:38:25.996,13.987,10.190,-65.854,209.026,209.026
1517305106005,2018-01-30T14:38:26.005,13.996,9.303,-71.540,209.205,209.205
1517305106018,2018-01-30T14:38:26.018,14.009,8.415,-76.748,209.242,209.242
1517305106026,2018-01-30T14:38:26.026,14.017,7.577,-81.083,209.209,209.209
1517305106033,2018-01-30T14:38:26.033,14.024,173.105,-83.065,209.165,209.165
1517305106041,2018-01-30T14:38:26.041,14.032,173.520,-81.076,209.199,209.199
1517305106048,2018-01-30T14:38:26.048,14.039,173.647,-76.841,209.341,209.341
1517305106063,2018-01-30T14:38:26.063,14.054,173.566,-71.916,209.579,209.579
1517305106071,2018-01-30T14:38:26.071,14.062,173.416,-66.923,209.850,209.850
1517305106078,2018-01-30T14:38:26.078,14.069,165.627,-62.150,209.974,209.974
1517305106093,2018-01-30T14:38:26.093,14.084,167.643,-57.526,209.856,209.856
1517305106101,2018-01-30T14:38:26.101,14.092,169.215,-53.039,209.668,209.668
1517305106110,2018-01-30T14:38:26.110,14.101,170.376,-48.815,209.628,209.628
1517305106123,2018-01-30T14:38:26.123,14.114,171.180,-44.822,209.903,209.903
1517305106130,2018-01-30T14:38:26.130,14.121,171.616,-40.983,191.701,191.701
1517305106139,2018-01-30T14:38:26.139,14.130,171.672,-37.335,190.981,190.981
1517305106153,2018-01-30T14:38:26.153,14.144,171.348,-33.859,190.104,190.104
1517305106160,2018-01-30T14:38:26.160,14.151,170.776,-30.505,188.911,188.911
1517305106168,2018-01-30T14:38:26.168,14.159,170.100,-27.187,187.311,187.311
1517305106183,2018-01-30T14:38:26.183,14.174,169.319,-23.869,185.366,185.366
1517305106191,2018-01-30T14:38:26.191,14.182,168.395,-20.674,183.174,183.174
1517305106199,2018-01-30T14:38:26.199,14.190,167.312,-17.692,180.800,180.800
1517305106213,2018-01-30T14:38:26.213,14.204,166.123,-14.927,178.203,178.203
1517305106220,2018-01-30T14:38:26.220,14.211,164.895,-12.351,175.357,175.357
1517305106228,2018-01-30T14:38:26.228,14.219,163.623,-9.892,172.237,172.237
1517305106243,2018-01-30T14:38:26.243,14.234,162.392,-7.544,168.813,168.813
1517305106251,2018-01-30T14:38:26.251,14.242,161.316,-5.278,165.032,165.032
1517305106266,2018-01-30T14:38:26.266,14.257,160.495,-3.072,160.848,160.848
1517305106273,2018-01-30T14:38:26.273,14.264,159.888,-1.124,156.381,156.381
1517305106280,2018-01-30T14:38:26.280,14.271,159.440,0.496,151.722,151.722
1517305106296,2018-01-30T14:38:26.296,14.287,159.104,1.697,147.027,147.027
1517305106305,2018-01-30T14:38:26.305,14.296,158.767,2.318,142.481,142.481
1517305106311,2018-01-30T14:38:26.311,14.302,158.532,2.266,137.973,137.973
1517305106326,2018-01-30T14:38:26.326,14.317,158.621,1.358,133.314,133.314
1517305106341,2018-01-30T14:38:26.341,14.332,159.423,-0.696,128.243,128.243
1517305106348,2018-01-30T14:38:26.348,14.339,161.217,-4.133,122.434,122.434
1517305106356,2018-01-30T14:38:26.356,14.347,164.308,-9.449,113.397,113.397
1517305106363,2018-01-30T14:38:26.363,14.354,166.473,-16.621,98.029,98.029
1517305106371,2018-01-30T14:38:26.371,14.362,163.874,-21.869,77.464,77.464
1517305106386,2018-01-30T14:38:26.386,14.377,157.930,-23.309,55.734,55.734
1517305106401,2018-01-30T14:38:26.401,14.392,152.177,-22.222,33.581,33.581
1517305106408,2018-01-30T14:38:26.408,14.399,147.509,-19.268,11.074,11.074
1517305106416,2018-01-30T14:38:26.416,14.407,144.439,-14.792,348.356,348.356
1517305106423,2018-01-30T14:38:26.423,14.414,143.354,-9.492,325.632,325.632
1517305106431,2018-01-30T14:38:26.431,14.422,144.292,-4.110,303.078,303.078
1517305106446,2018-01-30T14:38:26.446,14.437,147.090,0.653,280.847,280.847
1517305106454,2018-01-30T14:38:26.454,14.445,151.422,4.169,259.037,259.037
1517305106468,2018-01-30T14:38:26.468,14.459,156.766,5.954,237.678,237.678
1517305106477,2018-01-30T14:38:26.477,14.468,162.422,5.752,216.740,216.740
1517305106483,2018-01-30T14:38:26.483,14.474,167.633,3.593,196.142,196.142
1517305106498,2018-01-30T14:38:26.498,14.489,171.732,-0.212,175.768,175.768
1517305106513,2018-01-30T14:38:26.513,14.504,174.247,-5.152,155.480,155.480
1517305106521,2018-01-30T14:38:26.521,14.512,174.890,-10.591,135.141,135.141
1517305106528,2018-01-30T14:38:26.528,14.519,173.540,-15.836,114.621,114.621
1517305106536,2018-01-30T14:38:26.536,14.527,170.266,-20.177,93.816,93.816
1517305106543,2018-01-30T14:38:26.543,14.534,165.433,-22.964,72.658,72.658
1517305106558,2018-01-30T14:38:26.558,14.549,159.770,-23.738,51.131,51.131
1517305106566,2018-01-30T14:38:26.566,14.557,154.261,-22.367,29.274,29.274
1517305106573,2018-01-30T14:38:26.573,14.564,149.837,-19.101,7.179,7.179
1517305106589,2018-01-30T14:38:26.589,14.580,147.110,-14.476,344.979,344.979
1517305106596,2018-01-30T14:38:26.596,14.587,146.332,-9.165,322.829,322.829
1517305106605,2018-01-30T14:38:26.605,14.596,147.498,-3.863,300.874,300.874
1517305106618,2018-01-30T14:38:26.618,14.609,150.436,0.768,279.227,279.227
1517305106625,2018-01-30T14:38:26.625,14.616,154.816,4.147,257.954,257.954
1517305106633,2018-01-30T14:38:26.633,14.624,160.127,5.830,237.066,237.066
1517305106648,2018-01-30T14:38:26.648,14.639,165.704,5.588,216.524,216.524
1517305106656,2018-01-30T14:38:26.656,14.647,170.824,3.464,196.253,196.253
1517305106671,2018-01-30T14:38:26.671,14.662,174.864,-0.241,176.149,176.149
1517305106679,2018-01-30T14:38:26.679,14.670,177.376,-5.040,156.097,156.097
1517305106686,2018-01-30T14:38:26.686,14.677,178.089,-10.333,135.982,135.982
1517305106701,2018-01-30T14:38:26.701,14.692,176.886,-15.464,115.699,115.699
1517305106711,2018-01-30T14:38:26.711,14.702,173.827,-19.767,95.168,95.168
1517305106718,2018-01-30T14:38:26.718,14.709,169.231,-22.626,74.342,74.342
1517305106730,2018-01-30T14:38:26.730,14.721,163.754,-23.585,53.214,53.214
1517305106738,2018-01-30T14:38:26.738,14.729,158.308,-22.485,31.823,31.823
1517305106745,2018-01-30T14:38:26.745,14.736,153.787,-19.513,10.248,10.248
1517305106768,2018-01-30T14:38:26.768,14.759,150.817,-15.139,348.597,348.597
1517305106776,2018-01-30T14:38:26.776,14.767,149.689,-9.982,326.996,326.996
1517305106783,2018-01-30T14:38:26.783,14.774,150.438,-4.696,305.557,305.557
1517305106791,2018-01-30T14:38:26.791,14.782,152.939,0.086,284.370,284.370
1517305106798,2018-01-30T14:38:26.798,14.789,156.920,3.792,263.488,263.488
1517305106805,2018-01-30T14:38:26.805,14.796,161.945,5.964,242.921,242.921
1517305106821,2018-01-30T14:38:26.821,14.812,167.419,6.320,222.641,222.641
1517305106828,2018-01-30T14:38:26.828,14.819,172.661,4.822,202.588,202.588
1517305106835,2018-01-30T14:38:26.835,14.826,177.033,1.681,182.682,182.682
1517305106850,2018-01-30T14:38:26.850,14.841,-179.950,-2.690,162.831,162.831
1517305106866,2018-01-30T14:38:26.866,14.857,-178.600,-7.748,142.940,142.940
1517305106873,2018-01-30T14:38:26.873,14.864,-179.075,-12.887,122.927,122.927
1517305106881,2018-01-30T14:38:26.881,14.872,178.617,-17.469,102.725,102.725
1517305106888,2018-01-30T14:38:26.888,14.879,174.678,-20.883,82.294,82.294
1517305106903,2018-01-30T14:38:26.903,14.894,169.598,-22.624,61.623,61.623
1517305106911,2018-01-30T14:38:26.911,14.902,164.150,-22.409,40.738,40.738
1517305106918,2018-01-30T14:38:26.918,14.909,159.213,-20.268,19.696,19.696
1517305106933,2018-01-30T14:38:26.933,14.924,155.513,-16.532,358.574,358.574
1517305106941,2018-01-30T14:38:26.941,14.932,153.475,-11.732,337.467,337.467
1517305106948,2018-01-30T14:38:26.948,14.939,153.249,-6.479,316.463,316.463
1517305106963,2018-01-30T14:38:26.963,14.954,154.795,-1.392,295.636,295.636
1517305106970,2018-01-30T14:38:26.970,14.961,157.938,2.948,275.035,275.035
1517305106978,2018-01-30T14:38:26.978,14.969,162.361,6.033,254.679,254.679
1517305106994,2018-01-30T14:38:26.994,14.985,167.577,7.485,234.556,234.556
1517305107000,2018-01-30T14:38:27.000,14.991,172.963,7.124,214.629,214.629
1517305107008,2018-01-30T14:38:27.008,14.999,177.859,5.011,194.841,194.841
1517305107023,2018-01-30T14:38:27.023,15.014,-178.300,1.432,175.125,175.125
1517305107031,2018-01-30T14:38:27.031,15.022,-175.921,-3.159,155.410,155.410
1517305107038,2018-01-30T14:38:27.038,15.029,-175.238,-8.211,135.628,135.628
1517305107053,2018-01-30T14:38:27.053,15.044,-176.344,-13.124,115.724,115.724
1517305107060,2018-01-30T14:38:27.060,15.051,-179.174,-17.295,95.659,95.659
1517305107075,2018-01-30T14:38:27.075,15.066,176.548,-20.163,75.417,75.417
1517305107083,2018-01-30T14:38:27.083,15.074,171.377,-21.302,55.006,55.006
1517305107091,2018-01-30T14:38:27.091,15.082,166.090,-20.524,34.457,34.457
1517305107105,2018-01-30T14:38:27.105,15.096,161.490,-17.939,13.819,13.819
1517305107113,2018-01-30T14:38:27.113,15.104,158.197,-13.917,353.154,353.154
1517305107121,2018-01-30T14:38:27.121,15.112,156.553,-8.987,332.529,332.529
1517305107136,2018-01-30T14:38:27.136,15.127,156.669,-3.741,312.002,312.002
1517305107143,2018-01-30T14:38:27.143,15.134,158.492,1.230,291.617,291.617
1517305107150,2018-01-30T14:38:27.150,15.141,161.841,5.370,271.400,271.400
1517305107165,2018-01-30T14:38:27.165,15.156,166.384,8.198,251.357,251.357
1517305107173,2018-01-30T14:38:27.173,15.164,171.617,9.371,231.472,231.472
1517305107181,2018-01-30T14:38:27.181,15.172,176.909,8.750,211.714,211.714
1517305107196,2018-01-30T14:38:27.196,15.187,-178.390,6.434,192.039,192.039
1517305107203,2018-01-30T14:38:27.203,15.194,-174.818,2.738,172.400,172.400
1517305107211,2018-01-30T14:38:27.211,15.202,-172.736,-1.871,152.748,152.748
1517305107226,2018-01-30T14:38:27.226,15.217,-172.338,-6.843,133.038,133.038
1517305107233,2018-01-30T14:38:27.233,15.224,-173.678,-11.599,113.238,113.238
1517305107241,2018-01-30T14:38:27.241,15.232,-176.654,-15.560,93.325,93.325
1517305107255,2018-01-30T14:38:27.255,15.246,179.035,-18.205,73.294,73.294
1517305107263,2018-01-30T14:38:27.263,15.254,172.607,-17.335,53.475,53.475
1517305107278,2018-01-30T14:38:27.278,15.269,154.014,3.841,37.443,37.443
1517305107293,2018-01-30T14:38:27.293,15.284,135.700,30.788,281.619,281.619
1517305107301,2018-01-30T14:38:27.301,15.292,110.712,57.505,297.888,297.888
1517305107309,2018-01-30T14:38:27.309,15.300,10.374,72.522,306.888,306.888
1517305107323,2018-01-30T14:38:27.323,15.314,-26.160,53.571,313.369,313.369
1517305107331,2018-01-30T14:38:27.331,15.322,-48.984,26.450,319.098,319.098
1517305107338,2018-01-30T14:38:27.338,15.329,-67.304,-0.193,325.126,325.126
1517305107345,2018-01-30T14:38:27.345,15.336,-90.293,-23.049,332.738,332.738
1517305107353,2018-01-30T14:38:27.353,15.344,-124.111,-36.084,344.871,344.871
1517305107368,2018-01-30T14:38:27.368,15.359,-162.611,-31.980,63.982,63.982
1517305107376,2018-01-30T14:38:27.376,15.367,168.884,-13.493,48.323,48.323
1517305107384,2018-01-30T14:38:27.384,15.375,148.894,11.575,32.789,32.789
1517305107398,2018-01-30T14:38:27.398,15.389,130.125,38.827,287.987,287.987
1517305107406,2018-01-30T14:38:27.406,15.397,154.773,64.535,301.050,301.050
1517305107413,2018-01-30T14:38:27.413,15.404,3.120,69.370,308.979,308.979
1517305107428,2018-01-30T14:38:27.428,15.419,-34.414,45.642,315.109,315.109
1517305107436,2018-01-30T14:38:27.436,15.427,-54.395,18.311,320.821,320.821
1517305107445,2018-01-30T14:38:27.445,15.436,-73.351,-7.604,327.152,327.152
1517305107458,2018-01-30T14:38:27.458,15.449,-99.115,-28.356,335.658,335.658
1517305107466,2018-01-30T14:38:27.466,15.457,-135.960,-36.795,350.483,350.483
1517305107481,2018-01-30T14:38:27.481,15.472,-172.381,-27.569,59.165,59.165
1517305107489,2018-01-30T14:38:27.489,15.480,162.342,-6.437,43.769,43.769
1517305107503,2018-01-30T14:38:27.503,15.494,143.532,19.615,27.849,27.849
1517305107511,2018-01-30T14:38:27.511,15.502,123.212,46.937,292.828,292.828
1517305107518,2018-01-30T14:38:27.518,15.509,19.376,70.112,303.733,303.733
1517305107528,2018-01-30T14:38:27.528,15.519,-4.497,63.469,310.918,310.918
1517305107541,2018-01-30T14:38:27.541,15.532,-41.138,37.511,316.812,316.812
1517305107548,2018-01-30T14:38:27.548,15.539,-59.777,10.320,322.608,322.608
1517305107556,2018-01-30T14:38:27.556,15.547,-79.937,-14.192,330.078,330.078
1517305107580,2018-01-30T14:38:27.580,15.571,-107.311,-32.706,343.004,343.004
1517305107587,2018-01-30T14:38:27.587,15.578,-144.166,-40.632,9.136,9.136
1517305107591,2018-01-30T14:38:27.591,15.582,178.599,-35.249,63.867,63.867
1517305107601,2018-01-30T14:38:27.601,15.592,150.014,-20.945,50.707,50.707
1517305107608,2018-01-30T14:38:27.608,15.599,128.042,-2.892,208.749,208.749
1517305107615,2018-01-30T14:38:27.615,15.606,108.875,16.440,232.230,232.230
1517305107630,2018-01-30T14:38:27.630,15.621,89.566,36.044,244.078,244.078
1517305107638,2018-01-30T14:38:27.638,15.629,65.715,55.177,251.174,251.174
1517305107647,2018-01-30T14:38:27.647,15.638,6.790,70.984,256.405,256.405
1517305107661,2018-01-30T14:38:27.661,15.652,-17.200,69.566,261.507,261.507
1517305107668,2018-01-30T14:38:27.668,15.659,-98.432,51.720,268.313,268.313
1517305107683,2018-01-30T14:38:27.683,15.674,-120.851,29.979,280.385,280.385
1517305107691,2018-01-30T14:38:27.691,15.682,-139.654,7.001,150.398,150.398
1517305107698,2018-01-30T14:38:27.698,15.689,-160.177,-15.814,135.845,135.845
1517305107713,2018-01-30T14:38:27.713,15.704,171.464,-35.365,121.977,121.977
1517305107721,2018-01-30T14:38:27.721,15.712,129.662,-42.970,185.205,185.205
1517305107728,2018-01-30T14:38:27.728,15.719,90.677,-31.146,202.437,202.437
1517305107744,2018-01-30T14:38:27.744,15.735,65.464,-8.092,213.022,213.022
1517305107755,2018-01-30T14:38:27.755,15.746,46.152,18.773,221.186,221.186
1517305107759,2018-01-30T14:38:27.759,15.750,23.265,45.640,228.660,228.660
1517305107780,2018-01-30T14:38:27.780,15.771,-5.052,66.411,229.588,229.588
1517305107788,2018-01-30T14:38:27.788,15.779,-14.622,75.260,227.511,227.511
1517305107795,2018-01-30T14:38:27.795,15.786,-166.364,76.361,225.223,225.223
1517305107810,2018-01-30T14:38:27.810,15.801,-12.994,76.091,223.581,223.581
1517305107826,2018-01-30T14:38:27.826,15.817,-17.057,72.245,225.516,225.516
1517305107834,2018-01-30T14:38:27.834,15.825,-20.487,68.677,228.004,228.004
1517305107848,2018-01-30T14:38:27.848,15.839,-22.031,66.916,230.245,230.245
1517305107856,2018-01-30T14:38:27.856,15.847,-22.202,66.641,232.183,232.183
1517305107863,2018-01-30T14:38:27.863,15.854,-21.476,67.347,233.660,233.660
1517305107871,2018-01-30T14:38:27.871,15.862,-20.598,68.363,234.732,234.732
1517305107878,2018-01-30T14:38:27.878,15.869,-19.845,69.354,235.321,235.321
1517305107886,2018-01-30T14:38:27.886,15.877,-19.017,70.469,235.149,235.149
1517305107893,2018-01-30T14:38:27.893,15.884,-18.235,71.463,234.602,234.602
1517305107900,2018-01-30T14:38:27.900,15.891,-17.862,71.912,234.331,234.331
1517305107915,2018-01-30T14:38:27.915,15.906,-17.754,72.031,234.194,234.194
1517305107924,2018-01-30T14:38:27.924,15.915,-17.751,72.053,234.021,234.021
1517305107941,2018-01-30T14:38:27.941,15.932,-17.959,71.882,234.004,234.004
1517305107955,2018-01-30T14:38:27.955,15.946,-18.354,71.532,234.158,234.158
1517305107963,2018-01-30T14:38:27.963,15.954,-18.753,71.175,234.258,234.258
1517305107970,2018-01-30T14:38:27.970,15.961,-19.043,70.921,234.142,234.142
1517305107978,2018-01-30T14:38:27.978,15.969,-19.219,70.770,233.821,233.821
1517305107986,2018-01-30T14:38:27.986,15.977,-19.331,70.668,233.427,233.427
1517305107994,2018-01-30T14:38:27.994,15.985,-160.537,70.534,233.094,233.094
1517305108006,2018-01-30T14:38:28.006,15.997,-160.334,70.316,232.870,232.870
1517305108013,2018-01-30T14:38:28.013,16.004,-160.090,70.044,232.693,232.693
1517305108022,2018-01-30T14:38:28.022,16.013,-159.861,69.775,232.475,232.475
1517305108036,2018-01-30T14:38:28.036,16.027,-159.681,69.546,232.162,232.162
1517305108043,2018-01-30T14:38:28.043,16.034,-159.548,69.354,231.776,231.776
