epoch (ms),time (10:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.52579E+12,2018-05-08T20:23:46.223,64.14,13.78,0.671,-29.146
1.52579E+12,2018-05-08T20:23:46.243,64.16,19.39,11.89,-34.39
1.52579E+12,2018-05-08T20:23:46.262,64.179,10.549,37.805,-23.537
1.52579E+12,2018-05-08T20:23:46.283,64.2,-3.171,61.89,-2.683
1.52579E+12,2018-05-08T20:23:46.302,64.219,-23.598,80.549,4.024
1.52579E+12,2018-05-08T20:23:46.321,64.238,-28.963,70.61,-0.244
1.52579E+12,2018-05-08T20:23:46.342,64.259,-24.268,74.207,-3.049
1.52579E+12,2018-05-08T20:23:46.361,64.278,-29.451,87.195,3.11
1.52579E+12,2018-05-08T20:23:46.381,64.298,-26.646,80.183,7.5
1.52579E+12,2018-05-08T20:23:46.400,64.317,-18.537,65.793,2.988
1.52579E+12,2018-05-08T20:23:46.421,64.338,-13.659,43.659,-6.098
1.52579E+12,2018-05-08T20:23:46.440,64.357,-14.268,34.634,-12.439
1.52579E+12,2018-05-08T20:23:46.460,64.377,-29.573,50.793,-32.683
1.52579E+12,2018-05-08T20:23:46.479,64.396,-67.805,87.5,-80.61
1.52579E+12,2018-05-08T20:23:46.500,64.417,-38.293,126.646,-105.976
1.52579E+12,2018-05-08T20:23:46.519,64.436,-12.012,139.695,-125.915
1.52579E+12,2018-05-08T20:23:46.538,64.455,-51.402,94.512,-147.073
1.52579E+12,2018-05-08T20:23:46.558,64.475,-47.927,-11.402,-183.659
1.52579E+12,2018-05-08T20:23:46.577,64.494,-5.122,-71.037,-230.061
1.52579E+12,2018-05-08T20:23:46.598,64.515,-6.28,-72.866,-254.756
1.52579E+12,2018-05-08T20:23:46.617,64.534,-9.817,-48.415,-261.951
1.52579E+12,2018-05-08T20:23:46.637,64.554,13.902,-49.268,-267.134
1.52579E+12,2018-05-08T20:23:46.657,64.574,48.232,-94.573,-277.439
1.52579E+12,2018-05-08T20:23:46.677,64.594,71.585,-129.695,-282.317
1.52579E+12,2018-05-08T20:23:46.696,64.613,95.061,-141.28,-279.146
1.52579E+12,2018-05-08T20:23:46.717,64.634,119.39,-160.854,-284.085
1.52579E+12,2018-05-08T20:23:46.736,64.653,145.488,-196.89,-295.915
1.52579E+12,2018-05-08T20:23:46.756,64.673,172.927,-215.732,-303.171
1.52579E+12,2018-05-08T20:23:46.775,64.692,184.085,-206.89,-307.073
1.52579E+12,2018-05-08T20:23:46.794,64.711,185.549,-203.537,-312.805
1.52579E+12,2018-05-08T20:23:46.815,64.732,194.451,-213.171,-312.866
1.52579E+12,2018-05-08T20:23:46.834,64.751,210.549,-216.524,-311.159
1.52579E+12,2018-05-08T20:23:46.854,64.771,220,-203.659,-306.89
1.52579E+12,2018-05-08T20:23:46.873,64.79,218.841,-189.939,-299.817
1.52579E+12,2018-05-08T20:23:46.894,64.811,228.476,-182.927,-293.415
1.52579E+12,2018-05-08T20:23:46.913,64.83,243.963,-180.915,-291.768
1.52579E+12,2018-05-08T20:23:46.933,64.85,245.854,-174.268,-283.537
1.52579E+12,2018-05-08T20:23:46.952,64.869,233.841,-157.744,-268.902
1.52579E+12,2018-05-08T20:23:46.973,64.89,229.451,-145.732,-256.098
1.52579E+12,2018-05-08T20:23:46.992,64.909,226.22,-147.5,-249.634
1.52579E+12,2018-05-08T20:23:47.011,64.928,212.012,-147.683,-245.915
1.52579E+12,2018-05-08T20:23:47.032,64.949,195,-135.366,-247.256
1.52579E+12,2018-05-08T20:23:47.051,64.968,177.561,-112.134,-254.878
1.52579E+12,2018-05-08T20:23:47.071,64.988,161.707,-94.573,-257.5
1.52579E+12,2018-05-08T20:23:47.090,65.007,155,-73.232,-247.195
1.52579E+12,2018-05-08T20:23:47.111,65.028,137.317,-27.439,-233.293
1.52579E+12,2018-05-08T20:23:47.130,65.047,112.439,8.049,-217.683
1.52579E+12,2018-05-08T20:23:47.150,65.067,97.195,24.512,-201.28
1.52579E+12,2018-05-08T20:23:47.169,65.086,72.439,26.768,-177.683
1.52579E+12,2018-05-08T20:23:47.190,65.107,37.683,41.585,-144.634
1.52579E+12,2018-05-08T20:23:47.209,65.126,5.671,72.744,-98.354
1.52579E+12,2018-05-08T20:23:47.228,65.145,-23.902,86.768,-47.866
1.52579E+12,2018-05-08T20:23:47.248,65.165,-36.037,67.5,-11.22
1.52579E+12,2018-05-08T20:23:47.267,65.184,-59.817,71.098,20.061
1.52579E+12,2018-05-08T20:23:47.288,65.205,-85.854,103.659,49.085
1.52579E+12,2018-05-08T20:23:47.307,65.224,-103.11,114.573,78.963
1.52579E+12,2018-05-08T20:23:47.327,65.244,-115.61,113.415,112.927
1.52579E+12,2018-05-08T20:23:47.346,65.263,-120.183,127.317,143.476
1.52579E+12,2018-05-08T20:23:47.367,65.284,-131.646,131.707,170.976
1.52579E+12,2018-05-08T20:23:47.386,65.303,-148.72,121.585,197.195
1.52579E+12,2018-05-08T20:23:47.407,65.324,-160.671,119.207,223.415
1.52579E+12,2018-05-08T20:23:47.426,65.343,-168.11,110.732,257.744
1.52579E+12,2018-05-08T20:23:47.445,65.362,-176.402,98.72,298.354
1.52579E+12,2018-05-08T20:23:47.465,65.382,-178.354,108.659,333.293
1.52579E+12,2018-05-08T20:23:47.484,65.401,-168.902,129.512,349.207
1.52579E+12,2018-05-08T20:23:47.505,65.422,-169.512,87.5,362.317
1.52579E+12,2018-05-08T20:23:47.524,65.441,-169.207,45.732,396.89
1.52579E+12,2018-05-08T20:23:47.544,65.461,-154.695,90.549,412.378
1.52579E+12,2018-05-08T20:23:47.563,65.48,-138.78,132.073,393.537
1.52579E+12,2018-05-08T20:23:47.584,65.501,-155.183,95.976,371.22
1.52579E+12,2018-05-08T20:23:47.603,65.52,-195.793,38.232,382.683
1.52579E+12,2018-05-08T20:23:47.623,65.54,-198.537,26.28,412.866
1.52579E+12,2018-05-08T20:23:47.642,65.559,-171.829,62.073,419.146
1.52579E+12,2018-05-08T20:23:47.661,65.578,-148.476,114.329,391.159
1.52579E+12,2018-05-08T20:23:47.682,65.599,-170.061,81.098,370.793
1.52579E+12,2018-05-08T20:23:47.701,65.618,-198.415,17.622,376.098
1.52579E+12,2018-05-08T20:23:47.721,65.638,-192.5,46.829,380
1.52579E+12,2018-05-08T20:23:47.741,65.658,-186.402,145.305,342.622
1.52579E+12,2018-05-08T20:23:47.761,65.678,-224.817,224.451,295.854
1.52579E+12,2018-05-08T20:23:47.780,65.697,-278.537,239.207,288.049
1.52579E+12,2018-05-08T20:23:47.801,65.718,-305.305,249.756,306.768
1.52579E+12,2018-05-08T20:23:47.820,65.737,-309.573,345.549,304.207
1.52579E+12,2018-05-08T20:23:47.840,65.757,-349.756,551.707,260.488
1.52579E+12,2018-05-08T20:23:47.859,65.776,-437.378,812.744,194.329
1.52579E+12,2018-05-08T20:23:47.880,65.797,-549.939,1016.402,87.317
1.52579E+12,2018-05-08T20:23:47.899,65.816,-538.415,1136.341,-96.707
1.52579E+12,2018-05-08T20:23:47.918,65.835,-400.61,1172.317,-283.598
1.52579E+12,2018-05-08T20:23:47.938,65.855,-246.159,1066.037,-391.707
1.52579E+12,2018-05-08T20:23:47.957,65.874,-92.134,856.707,-402.805
1.52579E+12,2018-05-08T20:23:47.978,65.895,46.28,707.622,-406.402
1.52579E+12,2018-05-08T20:23:47.997,65.914,180.671,679.634,-445.854
1.52579E+12,2018-05-08T20:23:48.017,65.934,257.5,678.841,-459.939
1.52579E+12,2018-05-08T20:23:48.036,65.953,299.695,628.415,-386.098
1.52579E+12,2018-05-08T20:23:48.057,65.974,341.341,632.683,-282.866
1.52579E+12,2018-05-08T20:23:48.076,65.993,357.805,694.695,-185.122
1.52579E+12,2018-05-08T20:23:48.096,66.013,341.524,668.171,-84.573
1.52579E+12,2018-05-08T20:23:48.116,66.033,310.305,549.39,13.476
1.52579E+12,2018-05-08T20:23:48.135,66.052,282.622,460,119.329
1.52579E+12,2018-05-08T20:23:48.155,66.072,289.756,490.854,222.622
1.52579E+12,2018-05-08T20:23:48.174,66.091,279.634,558.049,337.256
1.52579E+12,2018-05-08T20:23:48.195,66.112,247.073,545.305,494.878
1.52579E+12,2018-05-08T20:23:48.214,66.131,234.39,470.061,696.037
1.52579E+12,2018-05-08T20:23:48.234,66.151,178.354,420.793,917.012
1.52579E+12,2018-05-08T20:23:48.253,66.17,7.195,295.122,952.439
1.52579E+12,2018-05-08T20:23:48.274,66.191,-170.549,32.195,-319.085
1.52579E+12,2018-05-08T20:23:48.293,66.21,-66.28,508.293,-1997.988
1.52579E+12,2018-05-08T20:23:48.313,66.23,-53.902,780.854,-1997.988
1.52579E+12,2018-05-08T20:23:48.332,66.249,-50.976,744.39,-1966.342
1.52579E+12,2018-05-08T20:23:48.351,66.268,-39.207,768.476,-1997.256
1.52579E+12,2018-05-08T20:23:48.372,66.289,-29.085,802.256,-1997.988
1.52579E+12,2018-05-08T20:23:48.391,66.308,-19.695,830.976,-1997.5
1.52579E+12,2018-05-08T20:23:48.411,66.328,-11.463,860.915,-1997.988
1.52579E+12,2018-05-08T20:23:48.430,66.347,-5.61,891.646,-1997.988
1.52579E+12,2018-05-08T20:23:48.451,66.368,-0.61,920.549,-1997.988
1.52579E+12,2018-05-08T20:23:48.470,66.387,4.695,951.037,-1997.988
1.52579E+12,2018-05-08T20:23:48.491,66.408,8.537,982.073,-1997.988
1.52579E+12,2018-05-08T20:23:48.510,66.427,10.488,1013.598,-1997.988
1.52579E+12,2018-05-08T20:23:48.530,66.447,10.61,1043.598,-1997.988
1.52579E+12,2018-05-08T20:23:48.549,66.466,11.159,1073.781,-1997.988
1.52579E+12,2018-05-08T20:23:48.568,66.485,10.305,1105,-1997.988
1.52579E+12,2018-05-08T20:23:48.589,66.506,8.232,1137.073,-1997.988
1.52579E+12,2018-05-08T20:23:48.608,66.525,3.415,1167.866,-1997.988
1.52579E+12,2018-05-08T20:23:48.628,66.545,-0.976,1197.561,-1997.988
1.52579E+12,2018-05-08T20:23:48.647,66.564,-6.402,1228.719,-1997.988
1.52579E+12,2018-05-08T20:23:48.668,66.585,-12.744,1259.634,-1997.988
1.52579E+12,2018-05-08T20:23:48.687,66.604,-21.402,1290.61,-1997.988
1.52579E+12,2018-05-08T20:23:48.707,66.624,-31.037,1319.024,-1997.988
1.52579E+12,2018-05-08T20:23:48.726,66.643,-40.732,1348.842,-1997.988
1.52579E+12,2018-05-08T20:23:48.747,66.664,-51.28,1378.11,-1997.988
1.52579E+12,2018-05-08T20:23:48.766,66.683,-63.232,1408.049,-1997.988
1.52579E+12,2018-05-08T20:23:48.786,66.703,-77.5,1435.305,-1997.988
1.52579E+12,2018-05-08T20:23:48.805,66.722,-91.098,1463.11,-1997.988
1.52579E+12,2018-05-08T20:23:48.824,66.741,-105.976,1490.61,-1997.988
1.52579E+12,2018-05-08T20:23:48.845,66.762,-121.098,1517.805,-1997.988
1.52579E+12,2018-05-08T20:23:48.864,66.781,-138.963,1543.781,-1997.988
1.52579E+12,2018-05-08T20:23:48.885,66.802,-156.768,1568.415,-1997.988
1.52579E+12,2018-05-08T20:23:48.904,66.821,-175.305,1594.024,-1997.988
1.52579E+12,2018-05-08T20:23:48.924,66.841,-194.024,1617.988,-1997.988
1.52579E+12,2018-05-08T20:23:48.943,66.86,-214.634,1642.073,-1997.988
1.52579E+12,2018-05-08T20:23:48.964,66.881,-230.488,1642.195,-1978.171
1.52579E+12,2018-05-08T20:23:48.983,66.9,604.146,-418.232,246.463
1.52579E+12,2018-05-08T20:23:49.003,66.92,1359.207,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.022,66.939,1078.049,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.041,66.958,922.866,-1958.902,1954.817
1.52579E+12,2018-05-08T20:23:49.062,66.979,830.488,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.081,66.998,723.476,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.101,67.018,625.488,-1997.195,1997.012
1.52579E+12,2018-05-08T20:23:49.120,67.037,538.049,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.141,67.058,459.756,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.160,67.077,391.402,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.180,67.097,333.72,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.199,67.116,286.707,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.220,67.137,251.098,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.239,67.156,226.524,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.258,67.175,213.78,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.279,67.196,212.439,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.298,67.215,222.927,-1997.988,1997.988
1.52579E+12,2018-05-08T20:23:49.318,67.235,244.695,-1997.805,1997.988
1.52579E+12,2018-05-08T20:23:49.337,67.254,277.988,-1957.988,1997.988
1.52579E+12,2018-05-08T20:23:49.358,67.275,322.317,-1822.744,1997.988
1.52579E+12,2018-05-08T20:23:49.377,67.294,377.5,-1682.683,1997.988
1.52579E+12,2018-05-08T20:23:49.397,67.314,443.171,-1557.073,1997.988
1.52579E+12,2018-05-08T20:23:49.416,67.333,518.963,-1436.22,1997.988
1.52579E+12,2018-05-08T20:23:49.437,67.354,604.268,-1322.073,1997.988
1.52579E+12,2018-05-08T20:23:49.456,67.373,698.537,-1215.61,1997.988
1.52579E+12,2018-05-08T20:23:49.475,67.392,801.037,-1117.5,1997.988
1.52579E+12,2018-05-08T20:23:49.495,67.412,911.524,-1028.293,1997.988
1.52579E+12,2018-05-08T20:23:49.514,67.431,1028.902,-948.72,1997.988
1.52579E+12,2018-05-08T20:23:49.535,67.452,1152.683,-878.963,1997.988
1.52579E+12,2018-05-08T20:23:49.554,67.471,1281.768,-819.878,1997.988
1.52579E+12,2018-05-08T20:23:49.574,67.491,1575.427,-872.805,1997.988
1.52579E+12,2018-05-08T20:23:49.594,67.511,1597.073,-86.402,1997.683
1.52579E+12,2018-05-08T20:23:49.614,67.531,677.805,424.512,1470.61
1.52579E+12,2018-05-08T20:23:49.633,67.55,-24.878,-127.622,-248.78
1.52579E+12,2018-05-08T20:23:49.654,67.571,-126.707,1.159,-159.085
1.52579E+12,2018-05-08T20:23:49.673,67.59,-63.232,24.146,35.427
1.52579E+12,2018-05-08T20:23:49.693,67.61,-17.927,20.854,-21.951
1.52579E+12,2018-05-08T20:23:49.712,67.629,-25.061,72.012,11.829
1.52579E+12,2018-05-08T20:23:49.731,67.648,-20.305,61.768,24.573
1.52579E+12,2018-05-08T20:23:49.752,67.669,-7.866,41.28,4.085
1.52579E+12,2018-05-08T20:23:49.771,67.688,12.622,32.988,0.366
1.52579E+12,2018-05-08T20:23:49.791,67.708,31.951,18.232,10.244
1.52579E+12,2018-05-08T20:23:49.810,67.727,7.5,39.329,23.171
1.52579E+12,2018-05-08T20:23:49.831,67.748,-19.146,64.085,39.451
1.52579E+12,2018-05-08T20:23:49.850,67.767,-11.402,57.744,53.537
1.52579E+12,2018-05-08T20:23:49.870,67.787,5.183,36.951,62.439
1.52579E+12,2018-05-08T20:23:49.889,67.806,10.61,28.963,74.573
1.52579E+12,2018-05-08T20:23:49.910,67.827,13.659,31.951,88.293
1.52579E+12,2018-05-08T20:23:49.929,67.846,16.89,32.5,93.902
1.52579E+12,2018-05-08T20:23:49.948,67.865,20.732,36.829,93.049
1.52579E+12,2018-05-08T20:23:49.969,67.886,32.866,31.585,95.244
1.52579E+12,2018-05-08T20:23:49.988,67.905,42.073,14.207,99.939
1.52579E+12,2018-05-08T20:23:50.008,67.925,33.659,6.341,110.854
1.52579E+12,2018-05-08T20:23:50.027,67.944,0,23.293,118.171
1.52579E+12,2018-05-08T20:23:50.048,67.965,-28.11,35.854,121.402
1.52579E+12,2018-05-08T20:23:50.067,67.984,-30.122,26.402,121.341
1.52579E+12,2018-05-08T20:23:50.087,68.004,-12.744,4.878,117.5
1.52579E+12,2018-05-08T20:23:50.106,68.023,-2.744,-1.585,109.756
1.52579E+12,2018-05-08T20:23:50.127,68.044,-10.854,11.707,99.085
1.52579E+12,2018-05-08T20:23:50.146,68.063,-21.463,26.463,89.329
1.52579E+12,2018-05-08T20:23:50.165,68.082,-17.744,26.646,80.671
1.52579E+12,2018-05-08T20:23:50.185,68.102,-8.354,21.89,72.134
1.52579E+12,2018-05-08T20:23:50.204,68.121,-6.89,24.634,61.037
1.52579E+12,2018-05-08T20:23:50.225,68.142,-10.122,25.366,51.341
1.52579E+12,2018-05-08T20:23:50.244,68.161,-17.195,24.207,44.878
1.52579E+12,2018-05-08T20:23:50.264,68.181,-18.902,15.793,37.561
1.52579E+12,2018-05-08T20:23:50.283,68.2,-25.488,19.573,22.866
1.52579E+12,2018-05-08T20:23:50.304,68.221,-28.232,30.61,29.146
