epoch (ms),time (10:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.52579E+12,2018-05-08T20:23:24.107,42.005,-0.249,0.277,-1.371
1.52579E+12,2018-05-08T20:23:24.127,42.025,-0.359,0.004,-1.385
1.52579E+12,2018-05-08T20:23:24.146,42.044,-0.426,-0.29,-1.033
1.52579E+12,2018-05-08T20:23:24.167,42.065,-0.313,-0.209,-0.776
1.52579E+12,2018-05-08T20:23:24.186,42.084,-0.266,-0.159,-0.629
1.52579E+12,2018-05-08T20:23:24.206,42.104,-0.299,-0.167,-0.745
1.52579E+12,2018-05-08T20:23:24.225,42.123,-0.298,-0.55,-1.041
1.52579E+12,2018-05-08T20:23:24.244,42.142,-0.092,-0.862,-1.019
1.52579E+12,2018-05-08T20:23:24.265,42.163,0.095,-0.838,-1.028
1.52579E+12,2018-05-08T20:23:24.284,42.182,-0.041,-0.623,-1.377
1.52579E+12,2018-05-08T20:23:24.304,42.202,-0.165,0.074,-1.622
1.52579E+12,2018-05-08T20:23:24.324,42.222,0.187,-0.733,-0.973
1.52579E+12,2018-05-08T20:23:24.344,42.242,0.608,-1.399,-0.437
1.52579E+12,2018-05-08T20:23:24.363,42.261,0.334,-0.484,-0.658
1.52579E+12,2018-05-08T20:23:24.384,42.282,-0.064,-0.526,-0.702
1.52579E+12,2018-05-08T20:23:24.403,42.301,0.093,-0.741,-0.991
1.52579E+12,2018-05-08T20:23:24.423,42.321,0.13,-0.59,-0.793
1.52579E+12,2018-05-08T20:23:24.442,42.34,0.161,-0.459,-0.494
1.52579E+12,2018-05-08T20:23:24.461,42.359,-0.032,-0.813,-0.573
1.52579E+12,2018-05-08T20:23:24.482,42.38,0.273,-0.707,-0.518
1.52579E+12,2018-05-08T20:23:24.501,42.399,0.181,-0.684,-0.521
1.52579E+12,2018-05-08T20:23:24.521,42.419,0.188,-0.672,-0.606
1.52579E+12,2018-05-08T20:23:24.540,42.438,0.245,-0.638,-0.509
1.52579E+12,2018-05-08T20:23:24.561,42.459,0.172,-0.649,-0.424
1.52579E+12,2018-05-08T20:23:24.580,42.478,0.332,-0.721,-0.578
1.52579E+12,2018-05-08T20:23:24.600,42.498,0.348,-0.849,-0.733
1.52579E+12,2018-05-08T20:23:24.619,42.517,0.266,-0.863,-0.719
1.52579E+12,2018-05-08T20:23:24.640,42.538,0.35,-0.882,-0.752
1.52579E+12,2018-05-08T20:23:24.659,42.557,0.525,-0.768,-0.563
1.52579E+12,2018-05-08T20:23:24.679,42.577,0.659,-0.812,-0.477
1.52579E+12,2018-05-08T20:23:24.699,42.597,0.495,-0.737,-0.547
1.52579E+12,2018-05-08T20:23:24.718,42.616,0.582,-0.685,-0.565
1.52579E+12,2018-05-08T20:23:24.738,42.636,0.547,-0.672,-0.49
1.52579E+12,2018-05-08T20:23:24.757,42.655,0.5,-0.686,-0.478
1.52579E+12,2018-05-08T20:23:24.778,42.676,0.445,-0.743,-0.42
1.52579E+12,2018-05-08T20:23:24.797,42.695,0.361,-0.73,-0.389
1.52579E+12,2018-05-08T20:23:24.817,42.715,0.428,-0.66,-0.436
1.52579E+12,2018-05-08T20:23:24.836,42.734,0.448,-0.677,-0.483
1.52579E+12,2018-05-08T20:23:24.857,42.755,0.295,-0.797,-0.641
1.52579E+12,2018-05-08T20:23:24.876,42.774,0.276,-0.786,-0.709
1.52579E+12,2018-05-08T20:23:24.896,42.794,0.292,-0.805,-0.703
1.52579E+12,2018-05-08T20:23:24.915,42.813,0.36,-0.866,-0.732
1.52579E+12,2018-05-08T20:23:24.934,42.832,0.377,-0.877,-0.687
1.52579E+12,2018-05-08T20:23:24.955,42.853,0.356,-0.833,-0.688
1.52579E+12,2018-05-08T20:23:24.974,42.872,0.426,-0.769,-0.699
1.52579E+12,2018-05-08T20:23:24.994,42.892,0.449,-0.699,-0.68
1.52579E+12,2018-05-08T20:23:25.013,42.911,0.438,-0.67,-0.714
1.52579E+12,2018-05-08T20:23:25.034,42.932,0.398,-0.694,-0.781
1.52579E+12,2018-05-08T20:23:25.053,42.951,0.397,-0.665,-0.839
1.52579E+12,2018-05-08T20:23:25.074,42.972,0.335,-0.584,-0.847
1.52579E+12,2018-05-08T20:23:25.093,42.991,0.386,-0.604,-0.881
1.52579E+12,2018-05-08T20:23:25.113,43.011,0.516,-0.668,-0.854
1.52579E+12,2018-05-08T20:23:25.132,43.03,0.515,-0.539,-0.722
1.52579E+12,2018-05-08T20:23:25.151,43.049,0.424,-0.433,-0.726
1.52579E+12,2018-05-08T20:23:25.172,43.07,0.463,-0.429,-0.876
1.52579E+12,2018-05-08T20:23:25.191,43.089,0.477,-0.406,-0.976
1.52579E+12,2018-05-08T20:23:25.211,43.109,0.51,-0.363,-0.972
1.52579E+12,2018-05-08T20:23:25.230,43.128,0.55,-0.399,-0.91
1.52579E+12,2018-05-08T20:23:25.251,43.149,0.51,-0.492,-0.859
1.52579E+12,2018-05-08T20:23:25.270,43.168,0.439,-0.411,-0.874
1.52579E+12,2018-05-08T20:23:25.290,43.188,0.347,-0.222,-0.897
1.52579E+12,2018-05-08T20:23:25.309,43.207,0.369,-0.19,-0.651
1.52579E+12,2018-05-08T20:23:25.330,43.228,0.018,-0.26,-0.761
1.52579E+12,2018-05-08T20:23:25.349,43.247,0.732,-0.079,-0.539
1.52579E+12,2018-05-08T20:23:25.368,43.266,0.981,-0.154,-0.389
1.52579E+12,2018-05-08T20:23:25.388,43.286,0.146,-0.166,-0.948
1.52579E+12,2018-05-08T20:23:25.408,43.306,0.249,-0.118,-1.13
1.52579E+12,2018-05-08T20:23:25.428,43.326,0.397,0,-1.022
