epoch (ms),time (10:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.52579E+12,2018-05-08T20:23:04.120,22.018,-0.925,-0.013,-0.232
1.52579E+12,2018-05-08T20:23:04.139,22.037,-0.99,0.164,-0.254
1.52579E+12,2018-05-08T20:23:04.160,22.058,-1.006,-0.05,-0.159
1.52579E+12,2018-05-08T20:23:04.179,22.077,-0.979,-0.065,-0.152
1.52579E+12,2018-05-08T20:23:04.198,22.096,-0.884,0.094,-0.254
1.52579E+12,2018-05-08T20:23:04.219,22.117,-0.894,0.097,-0.325
1.52579E+12,2018-05-08T20:23:04.238,22.136,-0.944,-0.048,-0.355
1.52579E+12,2018-05-08T20:23:04.258,22.156,-0.936,-0.154,-0.448
1.52579E+12,2018-05-08T20:23:04.277,22.175,-0.966,-0.225,-0.544
1.52579E+12,2018-05-08T20:23:04.298,22.196,-1.074,-0.216,-0.671
1.52579E+12,2018-05-08T20:23:04.317,22.215,-1.011,-0.155,-0.444
1.52579E+12,2018-05-08T20:23:04.337,22.235,-1.008,0.017,-0.365
1.52579E+12,2018-05-08T20:23:04.356,22.254,-1.101,0.152,-0.462
1.52579E+12,2018-05-08T20:23:04.377,22.275,-1.087,0.126,-0.397
1.52579E+12,2018-05-08T20:23:04.396,22.294,-0.914,-0.188,-0.295
1.52579E+12,2018-05-08T20:23:04.416,22.314,-0.919,-0.312,-0.247
1.52579E+12,2018-05-08T20:23:04.435,22.333,-0.88,-0.176,-0.207
1.52579E+12,2018-05-08T20:23:04.454,22.352,-1.004,-0.311,-0.282
1.52579E+12,2018-05-08T20:23:04.475,22.373,-1.044,-0.524,-0.413
1.52579E+12,2018-05-08T20:23:04.494,22.392,-0.864,-0.719,-0.489
1.52579E+12,2018-05-08T20:23:04.514,22.412,-0.631,-0.914,-0.577
1.52579E+12,2018-05-08T20:23:04.533,22.431,-0.647,-0.817,-0.841
1.52579E+12,2018-05-08T20:23:04.554,22.452,-0.936,-0.793,-0.682
1.52579E+12,2018-05-08T20:23:04.573,22.471,-0.922,-0.268,-0.562
1.52579E+12,2018-05-08T20:23:04.594,22.492,-0.707,-0.234,-0.327
1.52579E+12,2018-05-08T20:23:04.613,22.511,-0.76,-0.461,-0.111
1.52579E+12,2018-05-08T20:23:04.633,22.531,-0.711,-0.783,-0.23
1.52579E+12,2018-05-08T20:23:04.652,22.55,-0.626,-0.79,-0.201
